"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00047 0 -0.000564
"2" 1750.125 -0.00335 -0.00178 -0.001884
"3" 1750.209 -0.00623 -0.00356 -0.003204
"4" 1750.292 -0.00911 -0.00534 -0.004524
"5" 1750.375 -0.01199 -0.00712 -0.005844
"6" 1750.459 -0.01486 -0.0089 -0.007164
"7" 1750.542 -0.01774 -0.01068 -0.008484
"8" 1750.625 -0.02062 -0.01246 -0.009792
"9" 1750.709 -0.0235 -0.01424 -0.011112
"10" 1750.792 -0.02638 -0.01602 -0.012432
"11" 1750.875 -0.02926 -0.0178 -0.013752
"12" 1750.959 -0.03213 -0.01958 -0.015072
"13" 1751.042 -0.03501 -0.02136 -0.016392
"14" 1751.125 -0.03635 -0.02142 -0.017916
"15" 1751.209 -0.03762 -0.02141 -0.019452
"16" 1751.292 -0.03889 -0.0214 -0.020988
"17" 1751.375 -0.04016 -0.0214 -0.022524
"18" 1751.459 -0.04143 -0.02139 -0.02406
"19" 1751.542 -0.0427 -0.02138 -0.025584
"20" 1751.625 -0.04397 -0.02137 -0.02712
"21" 1751.709 -0.04524 -0.02136 -0.028656
"22" 1751.792 -0.04652 -0.02135 -0.030192
"23" 1751.875 -0.04779 -0.02134 -0.031728
"24" 1751.959 -0.04906 -0.02134 -0.033264
"25" 1752.042 -0.05033 -0.02133 -0.0348
"26" 1752.125 -0.05073 -0.02132 -0.035292
"27" 1752.209 -0.05105 -0.02131 -0.035688
"28" 1752.292 -0.05137 -0.0213 -0.036084
"29" 1752.375 -0.0517 -0.02129 -0.036492
"30" 1752.459 -0.05202 -0.02128 -0.036888
"31" 1752.542 -0.05234 -0.02127 -0.037284
"32" 1752.625 -0.05266 -0.02126 -0.03768
"33" 1752.709 -0.05299 -0.02125 -0.038088
"34" 1752.792 -0.05331 -0.02124 -0.038484
"35" 1752.875 -0.05363 -0.02123 -0.03888
"36" 1752.959 -0.05396 -0.02122 -0.039276
"37" 1753.042 -0.05428 -0.02121 -0.039672
"38" 1753.125 -0.05502 -0.02121 -0.040572
"39" 1753.209 -0.05582 -0.0212 -0.041544
"40" 1753.292 -0.05662 -0.0212 -0.042504
"41" 1753.375 -0.05742 -0.0212 -0.043476
"42" 1753.459 -0.05823 -0.02119 -0.044436
"43" 1753.542 -0.05903 -0.02119 -0.045408
"44" 1753.625 -0.05983 -0.02118 -0.04638
"45" 1753.709 -0.06063 -0.02118 -0.04734
"46" 1753.792 -0.06143 -0.02117 -0.048312
"47" 1753.875 -0.06223 -0.02117 -0.049272
"48" 1753.959 -0.06303 -0.02117 -0.050244
"49" 1754.042 -0.06384 -0.02116 -0.051204
"50" 1754.125 -0.10831 -0.02116 -0.10458
"51" 1754.209 -0.16136 -0.02115 -0.16824
"52" 1754.292 -0.21441 -0.02115 -0.231912
"53" 1754.375 -0.26746 -0.02115 -0.295572
"54" 1754.459 -0.32051 -0.02115 -0.359232
"55" 1754.542 -0.37356 -0.02114 -0.422904
"56" 1754.625 -0.42661 -0.02114 -0.486564
"57" 1754.709 -0.47966 -0.02114 -0.550224
"58" 1754.792 -0.53271 -0.02113 -0.613896
"59" 1754.875 -0.58576 -0.02113 -0.677556
"60" 1754.959 -0.63881 -0.02113 -0.741228
"61" 1755.042 -0.69186 -0.02112 -0.804888
"62" 1755.125 -0.66138 -0.02113 -0.7683
"63" 1755.209 -0.60932 -0.02114 -0.705816
"64" 1755.292 -0.55726 -0.02114 -0.643344
"65" 1755.375 -0.5052 -0.02115 -0.58086
"66" 1755.459 -0.45314 -0.02116 -0.518388
"67" 1755.542 -0.40108 -0.02116 -0.455904
"68" 1755.625 -0.34903 -0.02117 -0.393432
"69" 1755.709 -0.29697 -0.02118 -0.330948
"70" 1755.792 -0.24491 -0.02118 -0.268476
"71" 1755.875 -0.19285 -0.02119 -0.205992
"72" 1755.959 -0.14079 -0.0212 -0.14352
"73" 1756.042 -0.08873 -0.0212 -0.081036
"74" 1756.125 -0.0755 -0.02122 -0.065136
"75" 1756.209 -0.07495 -0.02124 -0.06444
"76" 1756.292 -0.0744 -0.02127 -0.063756
"77" 1756.375 -0.07385 -0.02129 -0.063072
"78" 1756.459 -0.07329 -0.02131 -0.062376
"79" 1756.542 -0.07274 -0.02133 -0.061692
"80" 1756.625 -0.07219 -0.02136 -0.061008
"81" 1756.709 -0.07164 -0.02138 -0.060312
"82" 1756.792 -0.07109 -0.0214 -0.059628
"83" 1756.875 -0.07054 -0.02142 -0.058944
"84" 1756.959 -0.06999 -0.02144 -0.05826
"85" 1757.042 -0.06944 -0.02147 -0.057564
"86" 1757.125 -0.0694 -0.02148 -0.057516
"87" 1757.209 -0.06958 -0.02148 -0.057708
"88" 1757.292 -0.06975 -0.02149 -0.057912
"89" 1757.375 -0.06992 -0.0215 -0.058104
"90" 1757.459 -0.0701 -0.0215 -0.058308
"91" 1757.542 -0.07027 -0.02151 -0.058512
"92" 1757.625 -0.07044 -0.02152 -0.058704
"93" 1757.709 -0.07061 -0.02152 -0.058908
"94" 1757.792 -0.07079 -0.02153 -0.0591
"95" 1757.875 -0.07096 -0.02154 -0.059304
"96" 1757.959 -0.07113 -0.02154 -0.059508
"97" 1758.042 -0.0713 -0.02155 -0.0597
"98" 1758.125 -0.07428 -0.02157 -0.063252
"99" 1758.209 -0.07863 -0.02158 -0.068448
"100" 1758.292 -0.08297 -0.0216 -0.073644
"101" 1758.375 -0.08732 -0.02162 -0.07884
"102" 1758.459 -0.09166 -0.02164 -0.084024
"103" 1758.542 -0.09601 -0.02165 -0.08922
"104" 1758.625 -0.10035 -0.02167 -0.094416
"105" 1758.709 -0.1047 -0.02169 -0.099612
"106" 1758.792 -0.10904 -0.02171 -0.104796
"107" 1758.875 -0.11339 -0.02172 -0.109992
"108" 1758.959 -0.11773 -0.02174 -0.115188
"109" 1759.042 -0.12208 -0.02176 -0.120384
"110" 1759.125 -0.12717 -0.02178 -0.126468
"111" 1759.209 -0.13269 -0.02179 -0.133092
"112" 1759.292 -0.13822 -0.0218 -0.139704
"113" 1759.375 -0.14375 -0.02182 -0.146316
"114" 1759.459 -0.14927 -0.02183 -0.15294
"115" 1759.542 -0.1548 -0.02184 -0.159552
"116" 1759.625 -0.16033 -0.02186 -0.166164
"117" 1759.709 -0.16585 -0.02187 -0.172776
"118" 1759.792 -0.17138 -0.02188 -0.1794
"119" 1759.875 -0.17691 -0.0219 -0.186012
"120" 1759.959 -0.18243 -0.02191 -0.192624
"121" 1760.042 -0.18796 -0.02192 -0.199248
"122" 1760.125 -0.23341 -0.02193 -0.253776
"123" 1760.209 -0.30665 -0.02192 -0.341676
