"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00052 0 -0.000624
"2" 1750.125 -0.00344 -0.00174 -0.00204
"3" 1750.209 -0.00636 -0.00348 -0.003468
"4" 1750.292 -0.00929 -0.00521 -0.004884
"5" 1750.375 -0.01221 -0.00695 -0.006312
"6" 1750.459 -0.01513 -0.00869 -0.007728
"7" 1750.542 -0.01806 -0.01043 -0.009156
"8" 1750.625 -0.02098 -0.01217 -0.010572
"9" 1750.709 -0.0239 -0.0139 -0.012
"10" 1750.792 -0.02682 -0.01564 -0.013416
"11" 1750.875 -0.02975 -0.01738 -0.014844
"12" 1750.959 -0.03267 -0.01912 -0.01626
"13" 1751.042 -0.03559 -0.02086 -0.017688
"14" 1751.125 -0.03702 -0.02091 -0.019332
"15" 1751.209 -0.03838 -0.02089 -0.020988
"16" 1751.292 -0.03974 -0.02087 -0.022644
"17" 1751.375 -0.0411 -0.02085 -0.0243
"18" 1751.459 -0.04246 -0.02083 -0.025956
"19" 1751.542 -0.04382 -0.02081 -0.027612
"20" 1751.625 -0.04518 -0.02079 -0.029268
"21" 1751.709 -0.04654 -0.02077 -0.030924
"22" 1751.792 -0.0479 -0.02074 -0.03258
"23" 1751.875 -0.04926 -0.02072 -0.034236
"24" 1751.959 -0.05062 -0.0207 -0.035892
"25" 1752.042 -0.05198 -0.02068 -0.037548
"26" 1752.125 -0.0524 -0.02066 -0.038088
"27" 1752.209 -0.05273 -0.02064 -0.038508
"28" 1752.292 -0.05307 -0.02062 -0.03894
"29" 1752.375 -0.05341 -0.0206 -0.039372
"30" 1752.459 -0.05374 -0.02058 -0.039804
"31" 1752.542 -0.05408 -0.02055 -0.040236
"32" 1752.625 -0.05442 -0.02053 -0.040668
"33" 1752.709 -0.05476 -0.02051 -0.0411
"34" 1752.792 -0.05509 -0.02049 -0.04152
"35" 1752.875 -0.05543 -0.02047 -0.041952
"36" 1752.959 -0.05577 -0.02044 -0.042384
"37" 1753.042 -0.0561 -0.02042 -0.042816
"38" 1753.125 -0.05689 -0.02041 -0.043788
"39" 1753.209 -0.05775 -0.0204 -0.044832
"40" 1753.292 -0.05861 -0.02038 -0.045864
"41" 1753.375 -0.05946 -0.02037 -0.046908
"42" 1753.459 -0.06032 -0.02036 -0.047952
"43" 1753.542 -0.06118 -0.02034 -0.048996
"44" 1753.625 -0.06203 -0.02033 -0.05004
"45" 1753.709 -0.06289 -0.02032 -0.051084
"46" 1753.792 -0.06375 -0.0203 -0.052128
"47" 1753.875 -0.0646 -0.02029 -0.053172
