"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00042 0 -0.000504
"2" 1750.125 -0.00419 -0.00145 -0.003288
"3" 1750.209 -0.00795 -0.0029 -0.00606
"4" 1750.292 -0.01171 -0.00435 -0.008844
"5" 1750.375 -0.01547 -0.00579 -0.011616
"6" 1750.459 -0.01924 -0.00724 -0.014388
"7" 1750.542 -0.023 -0.00869 -0.017172
"8" 1750.625 -0.02676 -0.01014 -0.019944
"9" 1750.709 -0.03052 -0.01159 -0.022728
"10" 1750.792 -0.03429 -0.01304 -0.0255
"11" 1750.875 -0.03805 -0.01448 -0.028272
"12" 1750.959 -0.04181 -0.01593 -0.031056
"13" 1751.042 -0.04557 -0.01738 -0.033828
"14" 1751.125 -0.04832 -0.0175 -0.036984
"15" 1751.209 -0.05103 -0.01757 -0.040152
"16" 1751.292 -0.05374 -0.01764 -0.04332
"17" 1751.375 -0.05644 -0.0177 -0.046488
"18" 1751.459 -0.05915 -0.01777 -0.049656
"19" 1751.542 -0.06186 -0.01784 -0.052824
"20" 1751.625 -0.06457 -0.0179 -0.055992
"21" 1751.709 -0.06727 -0.01797 -0.05916
"22" 1751.792 -0.06998 -0.01804 -0.062328
"23" 1751.875 -0.07269 -0.0181 -0.065496
"24" 1751.959 -0.07539 -0.01817 -0.068664
"25" 1752.042 -0.0781 -0.01824 -0.071844
"26" 1752.125 -0.07901 -0.0183 -0.072852
"27" 1752.209 -0.07976 -0.01837 -0.07368
"28" 1752.292 -0.08051 -0.01843 -0.074496
"29" 1752.375 -0.08126 -0.0185 -0.075324
"30" 1752.459 -0.08202 -0.01856 -0.076152
"31" 1752.542 -0.08277 -0.01862 -0.076968
"32" 1752.625 -0.08352 -0.01869 -0.077796
"33" 1752.709 -0.08427 -0.01875 -0.078612
"34" 1752.792 -0.08502 -0.01882 -0.07944
"35" 1752.875 -0.08577 -0.01888 -0.080256
"36" 1752.959 -0.08652 -0.01895 -0.081084
"37" 1753.042 -0.08727 -0.01901 -0.081912
"38" 1753.125 -0.08888 -0.01908 -0.08376
"39" 1753.209 -0.09061 -0.01915 -0.085752
"40" 1753.292 -0.09234 -0.01922 -0.087756
"41" 1753.375 -0.09407 -0.01928 -0.089748
"42" 1753.459 -0.0958 -0.01935 -0.09174
"43" 1753.542 -0.09753 -0.01942 -0.093744
"44" 1753.625 -0.09927 -0.01949 -0.095736
"45" 1753.709 -0.101 -0.01955 -0.097728
"46" 1753.792 -0.10273 -0.01962 -0.099732
"47" 1753.875 -0.10446 -0.01969 -0.101724
"48" 1753.959 -0.10619 -0.01976 -0.103716
"49" 1754.042 -0.10792 -0.01983 -0.10572
"50" 1754.125 -0.14887 -0.0199 -0.154776
"51" 1754.209 -0.19753 -0.01997 -0.213072
"52" 1754.292 -0.24618 -0.02004 -0.271368
"53" 1754.375 -0.29483 -0.02011 -0.329676
"54" 1754.459 -0.34349 -0.02018 -0.387972
"55" 1754.542 -0.39214 -0.02025 -0.446268
"56" 1754.625 -0.4408 -0.02032 -0.504576
"57" 1754.709 -0.48945 -0.02039 -0.562872
"58" 1754.792 -0.5381 -0.02046 -0.621168
"59" 1754.875 -0.58676 -0.02053 -0.679476
"60" 1754.959 -0.63541 -0.0206 -0.737772
"61" 1755.042 -0.68407 -0.02067 -0.796068
"62" 1755.125 -0.65713 -0.02075 -0.763644
"63" 1755.209 -0.61067 -0.02084 -0.707796
"64" 1755.292 -0.56421 -0.02093 -0.651948
"65" 1755.375 -0.51776 -0.02101 -0.596088
"66" 1755.459 -0.4713 -0.0211 -0.54024
"67" 1755.542 -0.42485 -0.02119 -0.484392
"68" 1755.625 -0.37839 -0.02127 -0.428544
"69" 1755.709 -0.33193 -0.02136 -0.372684
"70" 1755.792 -0.28548 -0.02145 -0.316836
"71" 1755.875 -0.23902 -0.02153 -0.260988
"72" 1755.959 -0.19256 -0.02162 -0.205128
"73" 1756.042 -0.14611 -0.02171 -0.14928
"74" 1756.125 -0.13385 -0.0218 -0.13446
"75" 1756.209 -0.13276 -0.0219 -0.133032
"76" 1756.292 -0.13168 -0.022 -0.131616
"77" 1756.375 -0.1306 -0.0221 -0.1302
"78" 1756.459 -0.12951 -0.0222 -0.128772
"79" 1756.542 -0.12843 -0.0223 -0.127356
"80" 1756.625 -0.12734 -0.02239 -0.12594
"81" 1756.709 -0.12626 -0.02249 -0.124512
"82" 1756.792 -0.12517 -0.02259 -0.123096
"83" 1756.875 -0.12409 -0.02269 -0.12168
"84" 1756.959 -0.123 -0.02279 -0.120252
"85" 1757.042 -0.12192 -0.02289 -0.118836
"86" 1757.125 -0.12191 -0.02298 -0.118728
"87" 1757.209 -0.12234 -0.02306 -0.119136
"88" 1757.292 -0.12277 -0.02315 -0.119544
"89" 1757.375 -0.1232 -0.02324 -0.119964
"90" 1757.459 -0.12363 -0.02332 -0.120372
"91" 1757.542 -0.12406 -0.02341 -0.12078
"92" 1757.625 -0.12449 -0.0235 -0.121188
"93" 1757.709 -0.12492 -0.02358 -0.121608
"94" 1757.792 -0.12535 -0.02367 -0.122016
"95" 1757.875 -0.12578 -0.02376 -0.122424
"96" 1757.959 -0.12621 -0.02384 -0.122844
"97" 1758.042 -0.12664 -0.02393 -0.123252
"98" 1758.125 -0.13285 -0.02403 -0.130584
"99" 1758.209 -0.14189 -0.02413 -0.1413
"100" 1758.292 -0.15092 -0.02423 -0.152028
"101" 1758.375 -0.15996 -0.02434 -0.162744
"102" 1758.459 -0.16899 -0.02444 -0.173472
"103" 1758.542 -0.17803 -0.02454 -0.184188
"104" 1758.625 -0.18707 -0.02464 -0.194904
"105" 1758.709 -0.1961 -0.02475 -0.205632
"106" 1758.792 -0.20514 -0.02485 -0.216348
"107" 1758.875 -0.21418 -0.02495 -0.227064
"108" 1758.959 -0.22321 -0.02506 -0.237792
"109" 1759.042 -0.23225 -0.02516 -0.248508
"110" 1759.125 -0.23935 -0.02526 -0.256908
"111" 1759.209 -0.24533 -0.02536 -0.263952
"112" 1759.292 -0.2513 -0.02546 -0.271008
