"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00053 0 -0.000636
"2" 1750.125 -0.00331 -0.00225 -0.001272
"3" 1750.209 -0.00609 -0.0045 -0.001896
"4" 1750.292 -0.00886 -0.00675 -0.002532
"5" 1750.375 -0.01164 -0.009 -0.003168
"6" 1750.459 -0.01442 -0.01125 -0.003792
"7" 1750.542 -0.0172 -0.01351 -0.004428
"8" 1750.625 -0.01997 -0.01576 -0.005064
"9" 1750.709 -0.02275 -0.01801 -0.0057
"10" 1750.792 -0.02553 -0.02026 -0.006324
"11" 1750.875 -0.02831 -0.02251 -0.00696
"12" 1750.959 -0.03109 -0.02476 -0.007596
"13" 1751.042 -0.03386 -0.02701 -0.00822
"14" 1751.125 -0.03474 -0.02725 -0.008988
"15" 1751.209 -0.03553 -0.0274 -0.009756
"16" 1751.292 -0.03632 -0.02754 -0.010524
"17" 1751.375 -0.03711 -0.02769 -0.011304
"18" 1751.459 -0.0379 -0.02784 -0.012072
"19" 1751.542 -0.03869 -0.02799 -0.01284
"20" 1751.625 -0.03948 -0.02814 -0.013608
"21" 1751.709 -0.04027 -0.02829 -0.014376
"22" 1751.792 -0.04106 -0.02844 -0.015144
"23" 1751.875 -0.04185 -0.02859 -0.015924
"24" 1751.959 -0.04264 -0.02874 -0.016692
"25" 1752.042 -0.04343 -0.02889 -0.01746
"26" 1752.125 -0.0438 -0.02904 -0.0177
"27" 1752.209 -0.04412 -0.0292 -0.017904
"28" 1752.292 -0.04445 -0.02936 -0.018108
"29" 1752.375 -0.04478 -0.02952 -0.0183
"30" 1752.459 -0.0451 -0.02968 -0.018504
"31" 1752.542 -0.04543 -0.02984 -0.018708
"32" 1752.625 -0.04575 -0.03 -0.0189
"33" 1752.709 -0.04608 -0.03016 -0.019104
"34" 1752.792 -0.0464 -0.03032 -0.019308
"35" 1752.875 -0.04673 -0.03048 -0.0195
"36" 1752.959 -0.04706 -0.03063 -0.019704
"37" 1753.042 -0.04738 -0.03079 -0.019908
"38" 1753.125 -0.0479 -0.03094 -0.020352
"39" 1753.209 -0.04846 -0.03109 -0.020844
"40" 1753.292 -0.04901 -0.03123 -0.021324
"41" 1753.375 -0.04956 -0.03138 -0.021816
"42" 1753.459 -0.05011 -0.03153 -0.022296
"43" 1753.542 -0.05066 -0.03167 -0.022776
"44" 1753.625 -0.05121 -0.03182 -0.023268
"45" 1753.709 -0.05176 -0.03197 -0.023748
"46" 1753.792 -0.05231 -0.03211 -0.02424
"47" 1753.875 -0.05286 -0.03226 -0.02472
"48" 1753.959 -0.05341 -0.0324 -0.025212
"49" 1754.042 -0.05396 -0.03255 -0.025692
"50" 1754.125 -0.10342 -0.03271 -0.08484
"51" 1754.209 -0.16248 -0.03288 -0.15552
"52" 1754.292 -0.22155 -0.03305 -0.2262
"53" 1754.375 -0.28061 -0.03321 -0.29688
"54" 1754.459 -0.33968 -0.03338 -0.36756
"55" 1754.542 -0.39874 -0.03354 -0.43824
"56" 1754.625 -0.45781 -0.03371 -0.50892
"57" 1754.709 -0.51687 -0.03387 -0.5796
"58" 1754.792 -0.57594 -0.03404 -0.65028
"59" 1754.875 -0.635 -0.03421 -0.72096
"60" 1754.959 -0.69406 -0.03437 -0.791628
"61" 1755.042 -0.75313 -0.03454 -0.862308
"62" 1755.125 -0.71897 -0.03471 -0.821112
"63" 1755.209 -0.66073 -0.03487 -0.751032
"64" 1755.292 -0.6025 -0.03504 -0.680952
"65" 1755.375 -0.54427 -0.03521 -0.61086
"66" 1755.459 -0.48603 -0.03538 -0.54078
"67" 1755.542 -0.4278 -0.03555 -0.4707
"68" 1755.625 -0.36956 -0.03572 -0.40062
"69" 1755.709 -0.31133 -0.03589 -0.330528
"70" 1755.792 -0.2531 -0.03606 -0.260448
"71" 1755.875 -0.19486 -0.03623 -0.190368
"72" 1755.959 -0.13663 -0.0364 -0.120276
"73" 1756.042 -0.07839 -0.03656 -0.050196
"74" 1756.125 -0.06399 -0.03676 -0.032676
"75" 1756.209 -0.0639 -0.03696 -0.032328
"76" 1756.292 -0.06382 -0.03716 -0.031992
"77" 1756.375 -0.06373 -0.03736 -0.031644
"78" 1756.459 -0.06364 -0.03756 -0.031296
"79" 1756.542 -0.06356 -0.03776 -0.030948
"80" 1756.625 -0.06347 -0.03797 -0.030612
"81" 1756.709 -0.06338 -0.03817 -0.030264
"82" 1756.792 -0.0633 -0.03837 -0.029916
"83" 1756.875 -0.06321 -0.03857 -0.029568
"84" 1756.959 -0.06313 -0.03877 -0.029232
"85" 1757.042 -0.06304 -0.03897 -0.028884
"86" 1757.125 -0.06319 -0.03915 -0.028848
"87" 1757.209 -0.06345 -0.03932 -0.028956
"88" 1757.292 -0.0637 -0.03949 -0.029052
"89" 1757.375 -0.06395 -0.03966 -0.029148
"90" 1757.459 -0.0642 -0.03983 -0.029256
"91" 1757.542 -0.06446 -0.04 -0.029352
"92" 1757.625 -0.06471 -0.04016 -0.029448
"93" 1757.709 -0.06496 -0.04033 -0.029556
"94" 1757.792 -0.06521 -0.0405 -0.029652
"95" 1757.875 -0.06547 -0.04067 -0.029748
"96" 1757.959 -0.06572 -0.04084 -0.029856
"97" 1758.042 -0.06597 -0.04101 -0.029952
"98" 1758.125 -0.06764 -0.0412 -0.03174
"99" 1758.209 -0.07001 -0.04139 -0.034344
"100" 1758.292 -0.07238 -0.04159 -0.036948
"101" 1758.375 -0.07475 -0.04179 -0.039552
"102" 1758.459 -0.07712 -0.04199 -0.042156
"103" 1758.542 -0.07949 -0.04218 -0.04476
"104" 1758.625 -0.08185 -0.04238 -0.047364
"105" 1758.709 -0.08422 -0.04258 -0.049968
"106" 1758.792 -0.08659 -0.04277 -0.052584
"107" 1758.875 -0.08896 -0.04297 -0.055188
"108" 1758.959 -0.09133 -0.04317 -0.057792
"109" 1759.042 -0.09369 -0.04337 -0.060396
"110" 1759.125 -0.09827 -0.04355 -0.065664
"111" 1759.209 -0.10413 -0.04373 -0.07248
"112" 1759.292 -0.11 -0.04391 -0.079308
"113" 1759.375 -0.11586 -0.04409 -0.086124
"114" 1759.459 -0.12173 -0.04427 -0.092952
"115" 1759.542 -0.12759 -0.04445 -0.099768
"116" 1759.625 -0.13346 -0.04463 -0.106584
"117" 1759.709 -0.13932 -0.04481 -0.113412
"118" 1759.792 -0.14519 -0.04499 -0.120228
"119" 1759.875 -0.15105 -0.04517 -0.127056
"120" 1759.959 -0.15692 -0.04535 -0.133872
"121" 1760.042 -0.16278 -0.04553 -0.1407
"122" 1760.125 -0.21658 -0.0457 -0.205044
"123" 1760.209 -0.30374 -0.04587 -0.309456
"124" 1760.292 -0.3909 -0.04603 -0.413856
"125" 1760.375 -0.47807 -0.04619 -0.518256
"126" 1760.459 -0.56523 -0.04635 -0.622656
"127" 1760.542 -0.65239 -0.04652 -0.727056
"128" 1760.625 -0.73956 -0.04668 -0.831456
"129" 1760.709 -0.82672 -0.04684 -0.935856
"130" 1760.792 -0.91389 -0.04701 -1.040268
"131" 1760.875 -1.00105 -0.04717 -1.144668
"132" 1760.959 -1.08821 -0.04733 -1.249068
"133" 1761.042 -1.17538 -0.04749 -1.353468
"134" 1761.125 -1.1763 -0.04767 -1.354356
"135" 1761.209 -1.10624 -0.04787 -1.270056
"136" 1761.292 -1.03618 -0.04806 -1.185744
"137" 1761.375 -0.96611 -0.04825 -1.101444
"138" 1761.459 -0.89605 -0.04845 -1.017132
"139" 1761.542 -0.82599 -0.04864 -0.93282
"140" 1761.625 -0.75593 -0.04883 -0.84852
"141" 1761.709 -0.68586 -0.04903 -0.764208
"142" 1761.792 -0.6158 -0.04922 -0.679896
"143" 1761.875 -0.54574 -0.04941 -0.595596
"144" 1761.959 -0.47568 -0.04961 -0.511284
"145" 1762.042 -0.40561 -0.0498 -0.426972
"146" 1762.125 -0.36219 -0.04997 -0.374664
"147" 1762.209 -0.34461 -0.05012 -0.3534
"148" 1762.292 -0.32704 -0.05026 -0.332124
"149" 1762.375 -0.30946 -0.05041 -0.31086
"150" 1762.459 -0.29189 -0.05056 -0.289596
"151" 1762.542 -0.27431 -0.0507 -0.268332
"152" 1762.625 -0.25674 -0.05085 -0.247068
"153" 1762.709 -0.23916 -0.051 -0.225792
"154" 1762.792 -0.22159 -0.05115 -0.204528
"155" 1762.875 -0.20401 -0.05129 -0.183264
"156" 1762.959 -0.18644 -0.05144 -0.162
"157" 1763.042 -0.16886 -0.05159 -0.140736
"158" 1763.125 -0.15663 -0.05172 -0.125904
"159" 1763.209 -0.15052 -0.05183 -0.118428
"160" 1763.292 -0.1444 -0.05194 -0.110952
"161" 1763.375 -0.13828 -0.05205 -0.103488
"162" 1763.459 -0.13217 -0.05216 -0.096012
"163" 1763.542 -0.12605 -0.05227 -0.088536
"164" 1763.625 -0.11993 -0.05238 -0.08106
"165" 1763.709 -0.11382 -0.05249 -0.073596
"166" 1763.792 -0.1077 -0.0526 -0.06612
"167" 1763.875 -0.10158 -0.05271 -0.058644
"168" 1763.959 -0.09547 -0.05282 -0.05118
"169" 1764.042 -0.08935 -0.05293 -0.043704
"170" 1764.125 -0.08576 -0.05302 -0.039288
"171" 1764.209 -0.08558 -0.05307 -0.039012
"172" 1764.292 -0.0854 -0.05313 -0.038724
"173" 1764.375 -0.08522 -0.05318 -0.038448
"174" 1764.459 -0.08504 -0.05324 -0.038172
"175" 1764.542 -0.08486 -0.05329 -0.037884
"176" 1764.625 -0.08469 -0.05335 -0.037608
"177" 1764.709 -0.08451 -0.0534 -0.03732
"178" 1764.792 -0.08433 -0.05346 -0.037044
"179" 1764.875 -0.08415 -0.05352 -0.036756
"180" 1764.959 -0.08397 -0.05357 -0.03648
"181" 1765.042 -0.08379 -0.05363 -0.036204
"182" 1765.125 -0.08351 -0.05368 -0.035796
