"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00056 0 -0.000672
"2" 1750.125 -0.0035 -0.00169 -0.002172
"3" 1750.209 -0.00645 -0.00339 -0.003672
"4" 1750.292 -0.00939 -0.00508 -0.005172
"5" 1750.375 -0.01234 -0.00677 -0.006672
"6" 1750.459 -0.01528 -0.00847 -0.008184
"7" 1750.542 -0.01823 -0.01016 -0.009684
"8" 1750.625 -0.02117 -0.01185 -0.011184
"9" 1750.709 -0.02412 -0.01355 -0.012684
"10" 1750.792 -0.02706 -0.01524 -0.014184
"11" 1750.875 -0.03 -0.01693 -0.015684
"12" 1750.959 -0.03295 -0.01863 -0.017184
"13" 1751.042 -0.03589 -0.02032 -0.018684
"14" 1751.125 -0.03735 -0.02033 -0.020424
"15" 1751.209 -0.03875 -0.02027 -0.022176
"16" 1751.292 -0.04015 -0.02021 -0.023928
"17" 1751.375 -0.04154 -0.02015 -0.02568
"18" 1751.459 -0.04294 -0.02008 -0.027432
"19" 1751.542 -0.04434 -0.02002 -0.029184
"20" 1751.625 -0.04574 -0.01996 -0.030936
"21" 1751.709 -0.04713 -0.0199 -0.032676
"22" 1751.792 -0.04853 -0.01984 -0.034428
"23" 1751.875 -0.04993 -0.01978 -0.03618
"24" 1751.959 -0.05132 -0.01971 -0.037932
"25" 1752.042 -0.05272 -0.01965 -0.039684
"26" 1752.125 -0.05312 -0.01959 -0.040248
"27" 1752.209 -0.05343 -0.01952 -0.040692
"28" 1752.292 -0.05375 -0.01945 -0.041148
"29" 1752.375 -0.05406 -0.01939 -0.041604
"30" 1752.459 -0.05437 -0.01932 -0.04206
"31" 1752.542 -0.05469 -0.01925 -0.042516
"32" 1752.625 -0.055 -0.01919 -0.042972
"33" 1752.709 -0.05531 -0.01912 -0.043428
"34" 1752.792 -0.05562 -0.01906 -0.043884
"35" 1752.875 -0.05594 -0.01899 -0.04434
"36" 1752.959 -0.05625 -0.01892 -0.044784
"37" 1753.042 -0.05656 -0.01886 -0.04524
"38" 1753.125 -0.05736 -0.01881 -0.046272
"39" 1753.209 -0.05824 -0.01876 -0.047364
"40" 1753.292 -0.05911 -0.01871 -0.048468
"41" 1753.375 -0.05998 -0.01867 -0.049572
"42" 1753.459 -0.06085 -0.01862 -0.050676
"43" 1753.542 -0.06172 -0.01857 -0.05178
"44" 1753.625 -0.0626 -0.01853 -0.052884
"45" 1753.709 -0.06347 -0.01848 -0.053988
"46" 1753.792 -0.06434 -0.01843 -0.055092
"47" 1753.875 -0.06521 -0.01839 -0.056184
"48" 1753.959 -0.06608 -0.01834 -0.057288
"49" 1754.042 -0.06696 -0.01829 -0.058392
"50" 1754.125 -0.11955 -0.01824 -0.121584
"51" 1754.209 -0.18232 -0.01818 -0.196956
"52" 1754.292 -0.24508 -0.01812 -0.27234
"53" 1754.375 -0.30784 -0.01807 -0.347724
"54" 1754.459 -0.3706 -0.01801 -0.423096
"55" 1754.542 -0.43336 -0.01796 -0.49848
"56" 1754.625 -0.49612 -0.0179 -0.573864
"57" 1754.709 -0.55888 -0.01784 -0.649248
"58" 1754.792 -0.62164 -0.01779 -0.72462
"59" 1754.875 -0.6844 -0.01773 -0.800004
"60" 1754.959 -0.74716 -0.01767 -0.875388
"61" 1755.042 -0.80992 -0.01762 -0.95076
"62" 1755.125 -0.77374 -0.01757 -0.907404
"63" 1755.209 -0.71201 -0.01753 -0.833376
"64" 1755.292 -0.65028 -0.01749 -0.759348
"65" 1755.375 -0.58855 -0.01745 -0.68532
"66" 1755.459 -0.52682 -0.01741 -0.611292
"67" 1755.542 -0.46509 -0.01737 -0.537264
"68" 1755.625 -0.40336 -0.01733 -0.463236
"69" 1755.709 -0.34163 -0.01729 -0.389208
"70" 1755.792 -0.2799 -0.01725 -0.31518
"71" 1755.875 -0.21817 -0.01721 -0.241152
"72" 1755.959 -0.15644 -0.01717 -0.167124
"73" 1756.042 -0.09471 -0.01713 -0.093096
"74" 1756.125 -0.079 -0.01711 -0.074268
"75" 1756.209 -0.07833 -0.01709 -0.073488
"76" 1756.292 -0.07766 -0.01707 -0.072708
