"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00059 0 -0.000708
"2" 1750.125 -0.00393 -0.00163 -0.00276
"3" 1750.209 -0.00727 -0.00325 -0.004812
"4" 1750.292 -0.0106 -0.00488 -0.006864
"5" 1750.375 -0.01394 -0.00651 -0.008928
"6" 1750.459 -0.01728 -0.00813 -0.01098
"7" 1750.542 -0.02062 -0.00976 -0.013032
"8" 1750.625 -0.02396 -0.01139 -0.015084
"9" 1750.709 -0.0273 -0.01301 -0.017148
"10" 1750.792 -0.03064 -0.01464 -0.0192
"11" 1750.875 -0.03398 -0.01627 -0.021252
"12" 1750.959 -0.03732 -0.0179 -0.023316
"13" 1751.042 -0.04066 -0.01952 -0.025368
"14" 1751.125 -0.04259 -0.01948 -0.027732
"15" 1751.209 -0.04445 -0.01936 -0.030108
"16" 1751.292 -0.04632 -0.01925 -0.032484
"17" 1751.375 -0.04818 -0.01914 -0.03486
"18" 1751.459 -0.05005 -0.01902 -0.037236
"19" 1751.542 -0.05191 -0.01891 -0.039612
"20" 1751.625 -0.05378 -0.01879 -0.041988
"21" 1751.709 -0.05564 -0.01868 -0.044364
"22" 1751.792 -0.05751 -0.01856 -0.04674
"23" 1751.875 -0.05938 -0.01845 -0.049116
"24" 1751.959 -0.06124 -0.01834 -0.051492
"25" 1752.042 -0.06311 -0.01822 -0.053868
"26" 1752.125 -0.06363 -0.01811 -0.054624
"27" 1752.209 -0.06403 -0.018 -0.055236
"28" 1752.292 -0.06443 -0.01789 -0.05586
"29" 1752.375 -0.06484 -0.01777 -0.056472
"30" 1752.459 -0.06524 -0.01766 -0.057096
"31" 1752.542 -0.06564 -0.01755 -0.057708
"32" 1752.625 -0.06604 -0.01744 -0.058332
"33" 1752.709 -0.06645 -0.01733 -0.058944
"34" 1752.792 -0.06685 -0.01722 -0.059556
"35" 1752.875 -0.06725 -0.0171 -0.06018
"36" 1752.959 -0.06765 -0.01699 -0.060792
"37" 1753.042 -0.06806 -0.01688 -0.061416
"38" 1753.125 -0.06911 -0.01678 -0.062796
"39" 1753.209 -0.07025 -0.01667 -0.064296
"40" 1753.292 -0.0714 -0.01657 -0.065796
"41" 1753.375 -0.07254 -0.01647 -0.067284
"42" 1753.459 -0.07368 -0.01636 -0.068784
"43" 1753.542 -0.07483 -0.01626 -0.070284
