"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00065 0 -0.00078
"2" 1750.125 -0.00445 -0.0017 -0.0033
"3" 1750.209 -0.00825 -0.00341 -0.00582
"4" 1750.292 -0.01205 -0.00511 -0.008328
"5" 1750.375 -0.01585 -0.00681 -0.010848
"6" 1750.459 -0.01965 -0.00851 -0.013368
"7" 1750.542 -0.02345 -0.01022 -0.015876
"8" 1750.625 -0.02725 -0.01192 -0.018396
"9" 1750.709 -0.03105 -0.01362 -0.020916
"10" 1750.792 -0.03485 -0.01532 -0.023424
"11" 1750.875 -0.03865 -0.01703 -0.025944
"12" 1750.959 -0.04245 -0.01873 -0.028464
"13" 1751.042 -0.04625 -0.02043 -0.030972
"14" 1751.125 -0.04873 -0.02051 -0.033864
"15" 1751.209 -0.05115 -0.02051 -0.036768
"16" 1751.292 -0.05357 -0.02052 -0.03966
"17" 1751.375 -0.056 -0.02052 -0.042564
"18" 1751.459 -0.05842 -0.02053 -0.045468
"19" 1751.542 -0.06084 -0.02053 -0.048372
"20" 1751.625 -0.06327 -0.02054 -0.051276
"21" 1751.709 -0.06569 -0.02055 -0.054168
"22" 1751.792 -0.06811 -0.02055 -0.057072
"23" 1751.875 -0.07054 -0.02056 -0.059976
"24" 1751.959 -0.07296 -0.02056 -0.06288
"25" 1752.042 -0.07538 -0.02057 -0.065784
"26" 1752.125 -0.07616 -0.02057 -0.066708
"27" 1752.209 -0.07678 -0.02057 -0.067464
"28" 1752.292 -0.07741 -0.02057 -0.06822
"29" 1752.375 -0.07804 -0.02056 -0.068964
"30" 1752.459 -0.07866 -0.02056 -0.06972
"31" 1752.542 -0.07929 -0.02056 -0.070476
"32" 1752.625 -0.07992 -0.02056 -0.071232
"33" 1752.709 -0.08055 -0.02056 -0.071988
"34" 1752.792 -0.08117 -0.02056 -0.072732
"35" 1752.875 -0.0818 -0.02056 -0.073488
"36" 1752.959 -0.08243 -0.02055 -0.074244
"37" 1753.042 -0.08305 -0.02055 -0.075
"38" 1753.125 -0.08447 -0.02056 -0.076692
"39" 1753.209 -0.086 -0.02056 -0.078516
"40" 1753.292 -0.08753 -0.02057 -0.080352
"41" 1753.375 -0.08905 -0.02057 -0.082176
"42" 1753.459 -0.09058 -0.02058 -0.084
"43" 1753.542 -0.09211 -0.02058 -0.085836
"44" 1753.625 -0.09364 -0.02059 -0.08766
"45" 1753.709 -0.09517 -0.0206 -0.089484
"46" 1753.792 -0.0967 -0.0206 -0.091308
"47" 1753.875 -0.09822 -0.02061 -0.093144
"48" 1753.959 -0.09975 -0.02061 -0.094968
"49" 1754.042 -0.10128 -0.02062 -0.096792
