"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00049 0 -0.000588
"2" 1750.125 -0.00343 -0.00202 -0.001692
"3" 1750.209 -0.00637 -0.00404 -0.002796
"4" 1750.292 -0.00931 -0.00606 -0.0039
"5" 1750.375 -0.01224 -0.00807 -0.005004
"6" 1750.459 -0.01518 -0.01009 -0.006108
"7" 1750.542 -0.01812 -0.01211 -0.007212
"8" 1750.625 -0.02106 -0.01413 -0.008316
"9" 1750.709 -0.02399 -0.01615 -0.00942
"10" 1750.792 -0.02693 -0.01817 -0.010524
"11" 1750.875 -0.02987 -0.02018 -0.011616
"12" 1750.959 -0.03281 -0.0222 -0.01272
"13" 1751.042 -0.03574 -0.02422 -0.013824
"14" 1751.125 -0.03693 -0.02433 -0.01512
"15" 1751.209 -0.03804 -0.02437 -0.016416
"16" 1751.292 -0.03915 -0.0244 -0.0177
"17" 1751.375 -0.04026 -0.02443 -0.018996
"18" 1751.459 -0.04137 -0.02446 -0.020292
"19" 1751.542 -0.04249 -0.02449 -0.021588
"20" 1751.625 -0.0436 -0.02453 -0.022884
"21" 1751.709 -0.04471 -0.02456 -0.02418
"22" 1751.792 -0.04582 -0.02459 -0.025476
"23" 1751.875 -0.04693 -0.02462 -0.026772
"24" 1751.959 -0.04804 -0.02465 -0.028068
"25" 1752.042 -0.04915 -0.02469 -0.029364
"26" 1752.125 -0.04953 -0.02472 -0.029772
"27" 1752.209 -0.04985 -0.02475 -0.030108
"28" 1752.292 -0.05016 -0.02479 -0.030444
"29" 1752.375 -0.05047 -0.02482 -0.03078
"30" 1752.459 -0.05079 -0.02485 -0.031116
"31" 1752.542 -0.0511 -0.02489 -0.031464
"32" 1752.625 -0.05141 -0.02492 -0.0318
"33" 1752.709 -0.05173 -0.02495 -0.032136
"34" 1752.792 -0.05204 -0.02499 -0.032472
"35" 1752.875 -0.05236 -0.02502 -0.032808
"36" 1752.959 -0.05267 -0.02505 -0.033144
"37" 1753.042 -0.05298 -0.02509 -0.03348
"38" 1753.125 -0.05365 -0.02512 -0.034236
"39" 1753.209 -0.05437 -0.02516 -0.035052
"40" 1753.292 -0.05508 -0.0252 -0.035868
"41" 1753.375 -0.0558 -0.02523 -0.036684
"42" 1753.459 -0.05652 -0.02527 -0.0375
"43" 1753.542 -0.05723 -0.02531 -0.038316
"44" 1753.625 -0.05795 -0.02534 -0.039132
"45" 1753.709 -0.05867 -0.02538 -0.039948
"46" 1753.792 -0.05938 -0.02542 -0.040764
"47" 1753.875 -0.0601 -0.02545 -0.04158
"48" 1753.959 -0.06082 -0.02549 -0.042396
"49" 1754.042 -0.06153 -0.02553 -0.043212
"50" 1754.125 -0.10775 -0.02557 -0.098616
"51" 1754.209 -0.1629 -0.0256 -0.164748
"52" 1754.292 -0.21804 -0.02564 -0.23088
"53" 1754.375 -0.27319 -0.02568 -0.297024
"54" 1754.459 -0.32834 -0.02572 -0.363156
"55" 1754.542 -0.38349 -0.02575 -0.429288
"56" 1754.625 -0.43864 -0.02579 -0.49542
"57" 1754.709 -0.49379 -0.02583 -0.561552
"58" 1754.792 -0.54894 -0.02587 -0.627684
"59" 1754.875 -0.60409 -0.0259 -0.693816
"60" 1754.959 -0.65924 -0.02594 -0.75996
"61" 1755.042 -0.71439 -0.02598 -0.826092
"62" 1755.125 -0.6826 -0.02602 -0.787896
"63" 1755.209 -0.62838 -0.02607 -0.72276
"64" 1755.292 -0.57415 -0.02612 -0.657624
"65" 1755.375 -0.51992 -0.02617 -0.5925
"66" 1755.459 -0.46569 -0.02622 -0.527364
"67" 1755.542 -0.41146 -0.02627 -0.462228
"68" 1755.625 -0.35723 -0.02632 -0.397092
"69" 1755.709 -0.303 -0.02637 -0.331968
"70" 1755.792 -0.24877 -0.02642 -0.266832
"71" 1755.875 -0.19454 -0.02646 -0.201696
"72" 1755.959 -0.14032 -0.02651 -0.13656
"73" 1756.042 -0.08609 -0.02656 -0.071436
"74" 1756.125 -0.07242 -0.02663 -0.054948
"75" 1756.209 -0.07201 -0.0267 -0.054372
"76" 1756.292 -0.0716 -0.02677 -0.053796
"77" 1756.375 -0.07118 -0.02684 -0.053208
"78" 1756.459 -0.07077 -0.02691 -0.052632
"79" 1756.542 -0.07036 -0.02698 -0.052056
"80" 1756.625 -0.06994 -0.02705 -0.051468
"81" 1756.709 -0.06953 -0.02712 -0.050892
"82" 1756.792 -0.06912 -0.02719 -0.050316
"83" 1756.875 -0.06871 -0.02726 -0.049728
