"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00056 0 -0.000672
"2" 1750.125 -0.00328 -0.00236 -0.001104
"3" 1750.209 -0.006 -0.00472 -0.001536
"4" 1750.292 -0.00872 -0.00708 -0.001968
"5" 1750.375 -0.01144 -0.00944 -0.002412
"6" 1750.459 -0.01416 -0.01179 -0.002844
"7" 1750.542 -0.01688 -0.01415 -0.003276
"8" 1750.625 -0.01961 -0.01651 -0.003708
"9" 1750.709 -0.02233 -0.01887 -0.004152
"10" 1750.792 -0.02505 -0.02123 -0.004584
"11" 1750.875 -0.02777 -0.02359 -0.005016
"12" 1750.959 -0.03049 -0.02595 -0.005448
"13" 1751.042 -0.03321 -0.02831 -0.005892
"14" 1751.125 -0.034 -0.02863 -0.006432
"15" 1751.209 -0.0347 -0.02888 -0.006984
"16" 1751.292 -0.0354 -0.02912 -0.007536
"17" 1751.375 -0.0361 -0.02936 -0.008088
"18" 1751.459 -0.0368 -0.0296 -0.00864
"19" 1751.542 -0.0375 -0.02984 -0.009192
"20" 1751.625 -0.03821 -0.03009 -0.009744
"21" 1751.709 -0.03891 -0.03033 -0.010296
"22" 1751.792 -0.03961 -0.03057 -0.010848
"23" 1751.875 -0.04031 -0.03081 -0.0114
"24" 1751.959 -0.04101 -0.03105 -0.011952
"25" 1752.042 -0.04171 -0.0313 -0.012504
"26" 1752.125 -0.0421 -0.03154 -0.012672
"27" 1752.209 -0.04247 -0.03178 -0.012816
"28" 1752.292 -0.04283 -0.03203 -0.01296
"29" 1752.375 -0.04319 -0.03227 -0.013104
"30" 1752.459 -0.04355 -0.03251 -0.013248
"31" 1752.542 -0.04392 -0.03276 -0.013392
"32" 1752.625 -0.04428 -0.033 -0.013536
"33" 1752.709 -0.04464 -0.03324 -0.01368
"34" 1752.792 -0.04501 -0.03349 -0.013824
"35" 1752.875 -0.04537 -0.03373 -0.013968
"36" 1752.959 -0.04573 -0.03397 -0.014112
"37" 1753.042 -0.0461 -0.03422 -0.014256
"38" 1753.125 -0.04659 -0.03445 -0.01458
"39" 1753.209 -0.04711 -0.03468 -0.014916
"40" 1753.292 -0.04763 -0.03491 -0.015264
"41" 1753.375 -0.04815 -0.03514 -0.015612
"42" 1753.459 -0.04867 -0.03537 -0.01596
"43" 1753.542 -0.04919 -0.0356 -0.016308
"44" 1753.625 -0.04971 -0.03583 -0.016656
"45" 1753.709 -0.05023 -0.03606 -0.017004
"46" 1753.792 -0.05075 -0.03629 -0.017352
"47" 1753.875 -0.05127 -0.03652 -0.0177
"48" 1753.959 -0.05179 -0.03675 -0.018048
"49" 1754.042 -0.05231 -0.03698 -0.018396
"50" 1754.125 -0.10408 -0.03722 -0.08022
"51" 1754.209 -0.16592 -0.03747 -0.154128
"52" 1754.292 -0.22776 -0.03772 -0.228036
"53" 1754.375 -0.28959 -0.03797 -0.301944
"54" 1754.459 -0.35143 -0.03822 -0.375852
"55" 1754.542 -0.41327 -0.03847 -0.44976
"56" 1754.625 -0.47511 -0.03872 -0.523668
"57" 1754.709 -0.53695 -0.03897 -0.597576
"58" 1754.792 -0.59879 -0.03922 -0.671484
"59" 1754.875 -0.66063 -0.03948 -0.745392
"60" 1754.959 -0.72247 -0.03973 -0.819288
"61" 1755.042 -0.78431 -0.03998 -0.893196
"62" 1755.125 -0.74854 -0.04023 -0.849972
"63" 1755.209 -0.68757 -0.0405 -0.776484
"64" 1755.292 -0.62659 -0.04076 -0.703008
"65" 1755.375 -0.56562 -0.04102 -0.62952
