"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00055 0 -0.00066
"2" 1750.125 -0.0027 -0.00192 -0.000936
"3" 1750.209 -0.00485 -0.00383 -0.001224
"4" 1750.292 -0.007 -0.00575 -0.0015
"5" 1750.375 -0.00915 -0.00766 -0.001776
"6" 1750.459 -0.01129 -0.00958 -0.002064
"7" 1750.542 -0.01344 -0.01149 -0.00234
"8" 1750.625 -0.01559 -0.01341 -0.002628
"9" 1750.709 -0.01774 -0.01532 -0.002904
"10" 1750.792 -0.01989 -0.01724 -0.00318
"11" 1750.875 -0.02204 -0.01915 -0.003468
"12" 1750.959 -0.02419 -0.02107 -0.003744
"13" 1751.042 -0.02634 -0.02298 -0.004032
"14" 1751.125 -0.02679 -0.02312 -0.004404
"15" 1751.209 -0.02717 -0.02318 -0.004776
"16" 1751.292 -0.02754 -0.02325 -0.00516
"17" 1751.375 -0.02792 -0.02331 -0.005532
"18" 1751.459 -0.02829 -0.02337 -0.005904
"19" 1751.542 -0.02867 -0.02343 -0.006288
"20" 1751.625 -0.02905 -0.02349 -0.00666
"21" 1751.709 -0.02942 -0.02356 -0.007044
"22" 1751.792 -0.0298 -0.02362 -0.007416
"23" 1751.875 -0.03017 -0.02368 -0.0078
"24" 1751.959 -0.03055 -0.02374 -0.008172
"25" 1752.042 -0.03093 -0.0238 -0.008544
"26" 1752.125 -0.03109 -0.02386 -0.008664
"27" 1752.209 -0.03123 -0.02392 -0.008772
"28" 1752.292 -0.03137 -0.02399 -0.008868
"29" 1752.375 -0.03152 -0.02405 -0.008964
"30" 1752.459 -0.03166 -0.02411 -0.00906
"31" 1752.542 -0.0318 -0.02417 -0.009156
"32" 1752.625 -0.03194 -0.02423 -0.009252
"33" 1752.709 -0.03209 -0.02429 -0.00936
"34" 1752.792 -0.03223 -0.02435 -0.009456
"35" 1752.875 -0.03237 -0.02441 -0.009552
"36" 1752.959 -0.03251 -0.02447 -0.009648
"37" 1753.042 -0.03265 -0.02453 -0.009744
"38" 1753.125 -0.0329 -0.02459 -0.009972
"39" 1753.209 -0.03316 -0.02465 -0.0102
"40" 1753.292 -0.03342 -0.02472 -0.01044
"41" 1753.375 -0.03368 -0.02478 -0.01068
"42" 1753.459 -0.03393 -0.02484 -0.01092
"43" 1753.542 -0.03419 -0.0249 -0.01116
"44" 1753.625 -0.03445 -0.02496 -0.011388
"45" 1753.709 -0.03471 -0.02502 -0.011628
"46" 1753.792 -0.03497 -0.02508 -0.011868
"47" 1753.875 -0.03523 -0.02514 -0.012108
"48" 1753.959 -0.03549 -0.0252 -0.012336
"49" 1754.042 -0.03575 -0.02526 -0.012576
"50" 1754.125 -0.08653 -0.02533 -0.07344
"51" 1754.209 -0.14724 -0.0254 -0.146196
"52" 1754.292 -0.20794 -0.02547 -0.218964
"53" 1754.375 -0.26865 -0.02554 -0.291732
"54" 1754.459 -0.32936 -0.02561 -0.364488
"55" 1754.542 -0.39006 -0.02568 -0.437256
"56" 1754.625 -0.45077 -0.02575 -0.510024
"57" 1754.709 -0.51148 -0.02583 -0.58278
"58" 1754.792 -0.57218 -0.0259 -0.655548
"59" 1754.875 -0.63289 -0.02597 -0.728304
"60" 1754.959 -0.6936 -0.02604 -0.801072
"61" 1755.042 -0.75431 -0.02611 -0.87384
"62" 1755.125 -0.71883 -0.02619 -0.831168
"63" 1755.209 -0.65851 -0.02627 -0.7587
"64" 1755.292 -0.5982 -0.02635 -0.686232
"65" 1755.375 -0.53789 -0.02643 -0.613752
"66" 1755.459 -0.47757 -0.02651 -0.541284
"67" 1755.542 -0.41726 -0.02659 -0.468804
"68" 1755.625 -0.35695 -0.02667 -0.396336
"69" 1755.709 -0.29663 -0.02675 -0.323868
"70" 1755.792 -0.23632 -0.02683 -0.251388
"71" 1755.875 -0.17601 -0.02691 -0.17892
"72" 1755.959 -0.11569 -0.02699 -0.106452
"73" 1756.042 -0.05538 -0.02707 -0.033972
"74" 1756.125 -0.04049 -0.02716 -0.015996
"75" 1756.209 -0.04045 -0.02726 -0.015828
"76" 1756.292 -0.0404 -0.02735 -0.01566
"77" 1756.375 -0.04036 -0.02745 -0.015492
"78" 1756.459 -0.04032 -0.02755 -0.015324
"79" 1756.542 -0.04027 -0.02764 -0.015156
"80" 1756.625 -0.04023 -0.02774 -0.014988
"81" 1756.709 -0.04018 -0.02784 -0.01482
"82" 1756.792 -0.04014 -0.02793 -0.014652
"83" 1756.875 -0.0401 -0.02803 -0.014484
"84" 1756.959 -0.04005 -0.02813 -0.014304
"85" 1757.042 -0.04001 -0.02822 -0.014136
"86" 1757.125 -0.04008 -0.02831 -0.014124
"87" 1757.209 -0.0402 -0.02839 -0.014172
"88" 1757.292 -0.04032 -0.02847 -0.01422
"89" 1757.375 -0.04044 -0.02855 -0.014268
"90" 1757.459 -0.04057 -0.02863 -0.014328
"91" 1757.542 -0.04069 -0.02871 -0.014376
"92" 1757.625 -0.04081 -0.02879 -0.014424
"93" 1757.709 -0.04093 -0.02887 -0.014472
"94" 1757.792 -0.04105 -0.02895 -0.01452
"95" 1757.875 -0.04117 -0.02903 -0.014568
"96" 1757.959 -0.04129 -0.02911 -0.014616
"97" 1758.042 -0.04141 -0.02919 -0.014664
"98" 1758.125 -0.04223 -0.02928 -0.01554
"99" 1758.209 -0.04339 -0.02938 -0.016812
"100" 1758.292 -0.04455 -0.02948 -0.018084
"101" 1758.375 -0.04571 -0.02957 -0.019368
"102" 1758.459 -0.04687 -0.02967 -0.02064
"103" 1758.542 -0.04803 -0.02977 -0.021912
"104" 1758.625 -0.04919 -0.02987 -0.023196
"105" 1758.709 -0.05035 -0.02996 -0.024468
"106" 1758.792 -0.05151 -0.03006 -0.02574
"107" 1758.875 -0.05267 -0.03016 -0.027024
"108" 1758.959 -0.05383 -0.03025 -0.028296
"109" 1759.042 -0.05499 -0.03035 -0.029568
"110" 1759.125 -0.05905 -0.03044 -0.03432
"111" 1759.209 -0.06479 -0.03053 -0.041112
"112" 1759.292 -0.07054 -0.03062 -0.047904
"113" 1759.375 -0.07629 -0.03071 -0.054696
"114" 1759.459 -0.08203 -0.0308 -0.061488
"115" 1759.542 -0.08778 -0.03088 -0.06828
"116" 1759.625 -0.09353 -0.03097 -0.07506
"117" 1759.709 -0.09927 -0.03106 -0.081852
"118" 1759.792 -0.10502 -0.03115 -0.088644
"119" 1759.875 -0.11077 -0.03124 -0.095436
"120" 1759.959 -0.11651 -0.03133 -0.102228
"121" 1760.042 -0.12226 -0.03141 -0.10902
"122" 1760.125 -0.17896 -0.03149 -0.176952
"123" 1760.209 -0.27112 -0.03156 -0.287472
"124" 1760.292 -0.36329 -0.03163 -0.397992
"125" 1760.375 -0.45546 -0.0317 -0.5085
"126" 1760.459 -0.54762 -0.03177 -0.61902
"127" 1760.542 -0.63979 -0.03184 -0.72954
"128" 1760.625 -0.73195 -0.03191 -0.84006
"129" 1760.709 -0.82412 -0.03198 -0.950568
"130" 1760.792 -0.91629 -0.03205 -1.061088
"131" 1760.875 -1.00845 -0.03212 -1.171608
"132" 1760.959 -1.10062 -0.03219 -1.282116
"133" 1761.042 -1.19279 -0.03226 -1.392636
"134" 1761.125 -1.19473 -0.03234 -1.394868
"135" 1761.209 -1.12242 -0.03244 -1.307976
"136" 1761.292 -1.05011 -0.03254 -1.221084
"137" 1761.375 -0.97779 -0.03264 -1.134192
"138" 1761.459 -0.90548 -0.03273 -1.047288
"139" 1761.542 -0.83316 -0.03283 -0.960396
"140" 1761.625 -0.76085 -0.03293 -0.873504
"141" 1761.709 -0.68853 -0.03303 -0.786612
"142" 1761.792 -0.61622 -0.03312 -0.699708
"143" 1761.875 -0.5439 -0.03322 -0.612816
"144" 1761.959 -0.47159 -0.03332 -0.525924
"145" 1762.042 -0.39928 -0.03342 -0.439032
"146" 1762.125 -0.35426 -0.0335 -0.384924
"147" 1762.209 -0.33575 -0.03356 -0.362628
"148" 1762.292 -0.31723 -0.03362 -0.340332
"149" 1762.375 -0.29871 -0.03368 -0.318048
"150" 1762.459 -0.2802 -0.03374 -0.295752
"151" 1762.542 -0.26168 -0.0338 -0.273456
"152" 1762.625 -0.24316 -0.03386 -0.25116
"153" 1762.709 -0.22465 -0.03392 -0.228876
"154" 1762.792 -0.20613 -0.03398 -0.20658
"155" 1762.875 -0.18762 -0.03404 -0.184284
"156" 1762.959 -0.1691 -0.0341 -0.162
"157" 1763.042 -0.15058 -0.03416 -0.139704
"158" 1763.125 -0.13768 -0.03421 -0.124164
"159" 1763.209 -0.13118 -0.03423 -0.11634
"160" 1763.292 -0.12469 -0.03426 -0.108516
"161" 1763.375 -0.11819 -0.03428 -0.100692
"162" 1763.459 -0.1117 -0.0343 -0.09288
"163" 1763.542 -0.10521 -0.03433 -0.085056
"164" 1763.625 -0.09871 -0.03435 -0.077232
"165" 1763.709 -0.09222 -0.03438 -0.069408
"166" 1763.792 -0.08572 -0.0344 -0.061584
"167" 1763.875 -0.07923 -0.03442 -0.053772
"168" 1763.959 -0.07274 -0.03445 -0.045948
"169" 1764.042 -0.06624 -0.03447 -0.038124
"170" 1764.125 -0.06209 -0.03448 -0.033132
"171" 1764.209 -0.0611 -0.03446 -0.031968
"172" 1764.292 -0.06011 -0.03443 -0.030816
"173" 1764.375 -0.05912 -0.03441 -0.029652
"174" 1764.459 -0.05813 -0.03439 -0.028488
"175" 1764.542 -0.05714 -0.03437 -0.027324
"176" 1764.625 -0.05615 -0.03435 -0.026172
"177" 1764.709 -0.05516 -0.03433 -0.025008
"178" 1764.792 -0.05417 -0.0343 -0.023844
"179" 1764.875 -0.05319 -0.03428 -0.02268
"180" 1764.959 -0.0522 -0.03426 -0.021528
"181" 1765.042 -0.05121 -0.03424 -0.020364
"182" 1765.125 -0.05044 -0.03421 -0.019476
