"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00054 0 -0.000648
"2" 1750.125 -0.0036 -0.00162 -0.002376
"3" 1750.209 -0.00667 -0.00325 -0.004104
"4" 1750.292 -0.00973 -0.00487 -0.005832
"5" 1750.375 -0.0128 -0.00649 -0.00756
"6" 1750.459 -0.01586 -0.00812 -0.009288
"7" 1750.542 -0.01893 -0.00974 -0.011028
"8" 1750.625 -0.02199 -0.01136 -0.012756
"9" 1750.709 -0.02506 -0.01299 -0.014484
"10" 1750.792 -0.02812 -0.01461 -0.016212
"11" 1750.875 -0.03119 -0.01623 -0.01794
"12" 1750.959 -0.03425 -0.01786 -0.019668
"13" 1751.042 -0.03732 -0.01948 -0.021396
"14" 1751.125 -0.03919 -0.0197 -0.0234
"15" 1751.209 -0.04102 -0.01985 -0.025404
"16" 1751.292 -0.04284 -0.02001 -0.027408
"17" 1751.375 -0.04467 -0.02016 -0.029412
"18" 1751.459 -0.04649 -0.02032 -0.031416
"19" 1751.542 -0.04832 -0.02047 -0.03342
"20" 1751.625 -0.05015 -0.02063 -0.035424
"21" 1751.709 -0.05197 -0.02078 -0.037428
"22" 1751.792 -0.0538 -0.02094 -0.039432
"23" 1751.875 -0.05562 -0.02109 -0.041436
"24" 1751.959 -0.05745 -0.02125 -0.04344
"25" 1752.042 -0.05927 -0.0214 -0.045444
"26" 1752.125 -0.05997 -0.02156 -0.046092
"27" 1752.209 -0.06056 -0.02172 -0.046608
"28" 1752.292 -0.06115 -0.02187 -0.047124
"29" 1752.375 -0.06174 -0.02203 -0.047652
"30" 1752.459 -0.06233 -0.02219 -0.048168
"31" 1752.542 -0.06292 -0.02234 -0.048684
"32" 1752.625 -0.06351 -0.0225 -0.049212
"33" 1752.709 -0.0641 -0.02266 -0.049728
"34" 1752.792 -0.06469 -0.02281 -0.050256
"35" 1752.875 -0.06528 -0.02297 -0.050772
"36" 1752.959 -0.06587 -0.02313 -0.051288
"37" 1753.042 -0.06646 -0.02328 -0.051816
"38" 1753.125 -0.0676 -0.02344 -0.05298
"39" 1753.209 -0.06881 -0.0236 -0.054252
"40" 1753.292 -0.07002 -0.02376 -0.055512
"41" 1753.375 -0.07123 -0.02392 -0.056772
"42" 1753.459 -0.07245 -0.02408 -0.058032
"43" 1753.542 -0.07366 -0.02424 -0.059292
"44" 1753.625 -0.07487 -0.0244 -0.060564
"45" 1753.709 -0.07608 -0.02456 -0.061824
"46" 1753.792 -0.0773 -0.02472 -0.063084
"47" 1753.875 -0.07851 -0.02488 -0.064344
"48" 1753.959 -0.07972 -0.02504 -0.065616
"49" 1754.042 -0.08093 -0.0252 -0.066876
"50" 1754.125 -0.13183 -0.02537 -0.127764
"51" 1754.209 -0.1925 -0.02554 -0.200352
"52" 1754.292 -0.25316 -0.0257 -0.272952
"53" 1754.375 -0.31382 -0.02587 -0.345552
"54" 1754.459 -0.37448 -0.02603 -0.41814
"55" 1754.542 -0.43515 -0.0262 -0.49074
"56" 1754.625 -0.49581 -0.02636 -0.56334
"57" 1754.709 -0.55647 -0.02653 -0.635928
"58" 1754.792 -0.61713 -0.0267 -0.708528
"59" 1754.875 -0.6778 -0.02686 -0.781128
"60" 1754.959 -0.73846 -0.02703 -0.853716
"61" 1755.042 -0.79912 -0.02719 -0.926316
"62" 1755.125 -0.76465 -0.02737 -0.884748
"63" 1755.209 -0.70562 -0.02754 -0.813696
"64" 1755.292 -0.64659 -0.02771 -0.742656
"65" 1755.375 -0.58756 -0.02789 -0.671604
"66" 1755.459 -0.52853 -0.02806 -0.600552
"67" 1755.542 -0.46949 -0.02823 -0.529512
"68" 1755.625 -0.41046 -0.02841 -0.45846
"69" 1755.709 -0.35143 -0.02858 -0.38742
"70" 1755.792 -0.2924 -0.02876 -0.316368
"71" 1755.875 -0.23336 -0.02893 -0.245328
"72" 1755.959 -0.17433 -0.0291 -0.174276
"73" 1756.042 -0.1153 -0.02928 -0.103224
"74" 1756.125 -0.10035 -0.02947 -0.085056
"75" 1756.209 -0.0998 -0.02967 -0.084156
"76" 1756.292 -0.09925 -0.02987 -0.083256
"77" 1756.375 -0.09871 -0.03007 -0.082356
