"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00056 0 -0.000672
"2" 1750.125 -0.00286 -0.0018 -0.001272
"3" 1750.209 -0.00515 -0.0036 -0.00186
"4" 1750.292 -0.00745 -0.0054 -0.00246
"5" 1750.375 -0.00975 -0.00721 -0.003048
"6" 1750.459 -0.01205 -0.00901 -0.003648
"7" 1750.542 -0.01434 -0.01081 -0.004248
"8" 1750.625 -0.01664 -0.01261 -0.004836
"9" 1750.709 -0.01894 -0.01441 -0.005436
"10" 1750.792 -0.02123 -0.01621 -0.006024
"11" 1750.875 -0.02353 -0.01801 -0.006624
"12" 1750.959 -0.02583 -0.01981 -0.007212
"13" 1751.042 -0.02813 -0.02162 -0.007812
"14" 1751.125 -0.02883 -0.02171 -0.008544
"15" 1751.209 -0.02946 -0.02174 -0.009276
"16" 1751.292 -0.0301 -0.02177 -0.009996
"17" 1751.375 -0.03073 -0.02179 -0.010728
"18" 1751.459 -0.03137 -0.02182 -0.01146
"19" 1751.542 -0.03201 -0.02184 -0.012192
"20" 1751.625 -0.03264 -0.02187 -0.012924
"21" 1751.709 -0.03328 -0.02189 -0.013656
"22" 1751.792 -0.03391 -0.02192 -0.014388
"23" 1751.875 -0.03455 -0.02194 -0.01512
"24" 1751.959 -0.03518 -0.02197 -0.015852
"25" 1752.042 -0.03582 -0.02199 -0.016584
"26" 1752.125 -0.03604 -0.02202 -0.016824
"27" 1752.209 -0.03622 -0.02205 -0.017016
"28" 1752.292 -0.03641 -0.02207 -0.017196
"29" 1752.375 -0.03659 -0.0221 -0.017388
"30" 1752.459 -0.03678 -0.02213 -0.01758
"31" 1752.542 -0.03696 -0.02215 -0.017772
"32" 1752.625 -0.03715 -0.02218 -0.017964
"33" 1752.709 -0.03733 -0.02221 -0.018156
"34" 1752.792 -0.03752 -0.02223 -0.018336
"35" 1752.875 -0.0377 -0.02226 -0.018528
"36" 1752.959 -0.03789 -0.02229 -0.01872
"37" 1753.042 -0.03807 -0.02231 -0.018912
"38" 1753.125 -0.03845 -0.02234 -0.019344
"39" 1753.209 -0.03886 -0.02237 -0.0198
"40" 1753.292 -0.03928 -0.02239 -0.020256
"41" 1753.375 -0.03969 -0.02242 -0.020724
"42" 1753.459 -0.0401 -0.02245 -0.02118
"43" 1753.542 -0.04051 -0.02247 -0.021648
"44" 1753.625 -0.04092 -0.0225 -0.022104
"45" 1753.709 -0.04133 -0.02253 -0.02256
"46" 1753.792 -0.04174 -0.02255 -0.023028
"47" 1753.875 -0.04215 -0.02258 -0.023484
"48" 1753.959 -0.04256 -0.02261 -0.023952
"49" 1754.042 -0.04297 -0.02264 -0.024408
"50" 1754.125 -0.09501 -0.02267 -0.08682
"51" 1754.209 -0.1572 -0.0227 -0.161388
"52" 1754.292 -0.21938 -0.02274 -0.235968
"53" 1754.375 -0.28156 -0.02278 -0.310536
"54" 1754.459 -0.34374 -0.02281 -0.385116
"55" 1754.542 -0.40592 -0.02285 -0.459696
"56" 1754.625 -0.4681 -0.02288 -0.534264
"57" 1754.709 -0.53028 -0.02292 -0.608844
"58" 1754.792 -0.59247 -0.02295 -0.683412
"59" 1754.875 -0.65465 -0.02299 -0.757992
"60" 1754.959 -0.71683 -0.02302 -0.832572
"61" 1755.042 -0.77901 -0.02306 -0.90714
"62" 1755.125 -0.74279 -0.0231 -0.863628
"63" 1755.209 -0.68115 -0.02314 -0.789612
"64" 1755.292 -0.61952 -0.02319 -0.715608
"65" 1755.375 -0.55789 -0.02323 -0.641592
"66" 1755.459 -0.49626 -0.02327 -0.567588
"67" 1755.542 -0.43463 -0.02331 -0.493572
"68" 1755.625 -0.37299 -0.02336 -0.419568
"69" 1755.709 -0.31136 -0.0234 -0.345552
"70" 1755.792 -0.24973 -0.02344 -0.271548
"71" 1755.875 -0.1881 -0.02349 -0.197532
"72" 1755.959 -0.12647 -0.02353 -0.123528
"73" 1756.042 -0.06483 -0.02357 -0.049512
"74" 1756.125 -0.0495 -0.02363 -0.031044
"75" 1756.209 -0.04928 -0.02369 -0.03072
"76" 1756.292 -0.04907 -0.02375 -0.030384
"77" 1756.375 -0.04886 -0.02381 -0.03006
"78" 1756.459 -0.04864 -0.02387 -0.029736
"79" 1756.542 -0.04843 -0.02393 -0.0294
"80" 1756.625 -0.04822 -0.02399 -0.029076
"81" 1756.709 -0.04801 -0.02405 -0.028752
