"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -6e-04 0 -0.00072
"2" 1750.125 -0.00288 -0.00148 -0.00168
"3" 1750.209 -0.00515 -0.00296 -0.002628
"4" 1750.292 -0.00743 -0.00444 -0.003588
"5" 1750.375 -0.0097 -0.00591 -0.004536
"6" 1750.459 -0.01197 -0.00739 -0.005496
"7" 1750.542 -0.01425 -0.00887 -0.006456
"8" 1750.625 -0.01652 -0.01035 -0.007404
"9" 1750.709 -0.01879 -0.01183 -0.008364
"10" 1750.792 -0.02107 -0.01331 -0.009312
"11" 1750.875 -0.02334 -0.01479 -0.010272
"12" 1750.959 -0.02562 -0.01626 -0.01122
"13" 1751.042 -0.02789 -0.01774 -0.01218
"14" 1751.125 -0.02906 -0.01797 -0.013308
"15" 1751.209 -0.03019 -0.01815 -0.014448
"16" 1751.292 -0.03131 -0.01832 -0.015588
"17" 1751.375 -0.03244 -0.0185 -0.016728
"18" 1751.459 -0.03356 -0.01867 -0.017868
"19" 1751.542 -0.03469 -0.01885 -0.019008
"20" 1751.625 -0.03582 -0.01902 -0.020148
"21" 1751.709 -0.03694 -0.0192 -0.021288
"22" 1751.792 -0.03807 -0.01937 -0.022428
"23" 1751.875 -0.03919 -0.01955 -0.023568
"24" 1751.959 -0.04032 -0.01973 -0.024708
"25" 1752.042 -0.04144 -0.0199 -0.025848
"26" 1752.125 -0.04193 -0.02008 -0.02622
"27" 1752.209 -0.04235 -0.02026 -0.026508
"28" 1752.292 -0.04278 -0.02044 -0.026808
"29" 1752.375 -0.04321 -0.02062 -0.027108
"30" 1752.459 -0.04363 -0.0208 -0.027396
"31" 1752.542 -0.04406 -0.02098 -0.027696
"32" 1752.625 -0.04449 -0.02116 -0.027996
"33" 1752.709 -0.04491 -0.02134 -0.028296
"34" 1752.792 -0.04534 -0.02152 -0.028584
"35" 1752.875 -0.04577 -0.0217 -0.028884
"36" 1752.959 -0.04619 -0.02188 -0.029184
"37" 1753.042 -0.04662 -0.02206 -0.029472
"38" 1753.125 -0.04735 -0.02223 -0.030144
"39" 1753.209 -0.04811 -0.0224 -0.030864
"40" 1753.292 -0.04888 -0.02257 -0.031572
"41" 1753.375 -0.04965 -0.02274 -0.032292
"42" 1753.459 -0.05042 -0.02291 -0.033012
"43" 1753.542 -0.05119 -0.02308 -0.033732
"44" 1753.625 -0.05195 -0.02324 -0.034452
"45" 1753.709 -0.05272 -0.02341 -0.035172
"46" 1753.792 -0.05349 -0.02358 -0.035892
"47" 1753.875 -0.05426 -0.02375 -0.0366
"48" 1753.959 -0.05503 -0.02392 -0.03732
"49" 1754.042 -0.05579 -0.02409 -0.03804
"50" 1754.125 -0.11226 -0.02428 -0.105576
"51" 1754.209 -0.17967 -0.02446 -0.18624
"52" 1754.292 -0.24707 -0.02465 -0.266904
"53" 1754.375 -0.31448 -0.02484 -0.347568
"54" 1754.459 -0.38189 -0.02502 -0.428232
"55" 1754.542 -0.44929 -0.02521 -0.508896
"56" 1754.625 -0.5167 -0.0254 -0.58956
"57" 1754.709 -0.5841 -0.02558 -0.670224
"58" 1754.792 -0.65151 -0.02577 -0.750888
"59" 1754.875 -0.71892 -0.02596 -0.831552
"60" 1754.959 -0.78632 -0.02615 -0.912216
"61" 1755.042 -0.85373 -0.02633 -0.99288
"62" 1755.125 -0.81488 -0.02653 -0.94602
"63" 1755.209 -0.74859 -0.02673 -0.866244
"64" 1755.292 -0.6823 -0.02692 -0.786456
"65" 1755.375 -0.61602 -0.02712 -0.70668
"66" 1755.459 -0.54973 -0.02732 -0.626892
"67" 1755.542 -0.48344 -0.02752 -0.547116
"68" 1755.625 -0.41715 -0.02771 -0.467328
"69" 1755.709 -0.35087 -0.02791 -0.387552
"70" 1755.792 -0.28458 -0.02811 -0.307764
"71" 1755.875 -0.21829 -0.02831 -0.227988
"72" 1755.959 -0.152 -0.0285 -0.1482
"73" 1756.042 -0.08571 -0.0287 -0.068412
"74" 1756.125 -0.06923 -0.02891 -0.048384
"75" 1756.209 -0.06902 -0.02913 -0.047868
"76" 1756.292 -0.06882 -0.02935 -0.047364
"77" 1756.375 -0.06861 -0.02957 -0.046848
"78" 1756.459 -0.0684 -0.02978 -0.046344
"79" 1756.542 -0.06819 -0.03 -0.045828
"80" 1756.625 -0.06798 -0.03022 -0.045324
"81" 1756.709 -0.06777 -0.03043 -0.044808
"82" 1756.792 -0.06757 -0.03065 -0.044292
"83" 1756.875 -0.06736 -0.03087 -0.043788
"84" 1756.959 -0.06715 -0.03109 -0.043272
"85" 1757.042 -0.06694 -0.0313 -0.042768
"86" 1757.125 -0.06711 -0.03151 -0.04272
"87" 1757.209 -0.06743 -0.03171 -0.042876
"88" 1757.292 -0.06775 -0.0319 -0.04302
"89" 1757.375 -0.06807 -0.0321 -0.043164
"90" 1757.459 -0.06839 -0.0323 -0.04332
"91" 1757.542 -0.06871 -0.0325 -0.043464
"92" 1757.625 -0.06904 -0.03269 -0.043608
"93" 1757.709 -0.06936 -0.03289 -0.043764
"94" 1757.792 -0.06968 -0.03309 -0.043908
"95" 1757.875 -0.07 -0.03329 -0.044052
"96" 1757.959 -0.07032 -0.03348 -0.044208
"97" 1758.042 -0.07064 -0.03368 -0.044352
"98" 1758.125 -0.07306 -0.0339 -0.046992
"99" 1758.209 -0.0765 -0.03412 -0.050844
"100" 1758.292 -0.07994 -0.03435 -0.054708
"101" 1758.375 -0.08338 -0.03458 -0.05856
"102" 1758.459 -0.08682 -0.0348 -0.062424
"103" 1758.542 -0.09026 -0.03503 -0.066276
"104" 1758.625 -0.0937 -0.03525 -0.07014
"105" 1758.709 -0.09714 -0.03548 -0.073992
"106" 1758.792 -0.10058 -0.03571 -0.077856
"107" 1758.875 -0.10402 -0.03593 -0.081708
"108" 1758.959 -0.10747 -0.03616 -0.085572
"109" 1759.042 -0.11091 -0.03638 -0.089424
"110" 1759.125 -0.11648 -0.0366 -0.095856
"111" 1759.209 -0.1233 -0.03682 -0.103788
"112" 1759.292 -0.13013 -0.03703 -0.11172
"113" 1759.375 -0.13695 -0.03725 -0.119652
"114" 1759.459 -0.14378 -0.03746 -0.127584
"115" 1759.542 -0.1506 -0.03767 -0.135516
"116" 1759.625 -0.15743 -0.03789 -0.143448
"117" 1759.709 -0.16425 -0.0381 -0.15138
"118" 1759.792 -0.17107 -0.03832 -0.159312
"119" 1759.875 -0.1779 -0.03853 -0.167244
"120" 1759.959 -0.18472 -0.03875 -0.175176
"121" 1760.042 -0.19155 -0.03896 -0.183108
"122" 1760.125 -0.25207 -0.03917 -0.25548
"123" 1760.209 -0.34998 -0.03938 -0.37272
"124" 1760.292 -0.44789 -0.03959 -0.48996
"125" 1760.375 -0.5458 -0.0398 -0.607212
"126" 1760.459 -0.64371 -0.04001 -0.724452
"127" 1760.542 -0.74162 -0.04021 -0.841692
"128" 1760.625 -0.83953 -0.04042 -0.958932
"129" 1760.709 -0.93744 -0.04063 -1.076172
"130" 1760.792 -1.03535 -0.04084 -1.193412
"131" 1760.875 -1.13326 -0.04105 -1.310664
"132" 1760.959 -1.23117 -0.04126 -1.427904
"133" 1761.042 -1.32908 -0.04147 -1.545144
"134" 1761.125 -1.32948 -0.0417 -1.545336
"135" 1761.209 -1.2496 -0.04195 -1.44918
"136" 1761.292 -1.16972 -0.0422 -1.353024
