"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -5e-04 0 -6e-04
"2" 1750.125 -0.00182 -0.00126 -0.000672
"3" 1750.209 -0.00314 -0.00252 -0.000744
"4" 1750.292 -0.00447 -0.00378 -0.000828
"5" 1750.375 -0.00579 -0.00504 -9e-04
"6" 1750.459 -0.00712 -0.00631 -0.000972
"7" 1750.542 -0.00844 -0.00757 -0.001056
"8" 1750.625 -0.00977 -0.00883 -0.001128
"9" 1750.709 -0.01109 -0.01009 -0.0012
"10" 1750.792 -0.01242 -0.01135 -0.001284
"11" 1750.875 -0.01374 -0.01261 -0.001356
"12" 1750.959 -0.01507 -0.01387 -0.001428
"13" 1751.042 -0.01639 -0.01513 -0.001512
"14" 1751.125 -0.01657 -0.0152 -0.001644
"15" 1751.209 -0.01671 -0.01522 -0.001788
"16" 1751.292 -0.01684 -0.01524 -0.001932
"17" 1751.375 -0.01698 -0.01525 -0.002064
"18" 1751.459 -0.01711 -0.01527 -0.002208
"19" 1751.542 -0.01725 -0.01529 -0.002352
"20" 1751.625 -0.01738 -0.01531 -0.002496
"21" 1751.709 -0.01752 -0.01532 -0.002628
"22" 1751.792 -0.01765 -0.01534 -0.002772
"23" 1751.875 -0.01779 -0.01536 -0.002916
"24" 1751.959 -0.01792 -0.01538 -0.00306
"25" 1752.042 -0.01806 -0.01539 -0.003192
"26" 1752.125 -0.01811 -0.0154 -0.00324
"27" 1752.209 -0.01815 -0.01541 -0.003276
"28" 1752.292 -0.01819 -0.01542 -0.003312
"29" 1752.375 -0.01822 -0.01543 -0.003348
"30" 1752.459 -0.01826 -0.01544 -0.003384
"31" 1752.542 -0.0183 -0.01545 -0.003432
"32" 1752.625 -0.01834 -0.01546 -0.003468
"33" 1752.709 -0.01838 -0.01547 -0.003504
"34" 1752.792 -0.01842 -0.01548 -0.00354
"35" 1752.875 -0.01846 -0.01549 -0.003576
"36" 1752.959 -0.0185 -0.01549 -0.003612
"37" 1753.042 -0.01854 -0.0155 -0.003648
"38" 1753.125 -0.01864 -0.01553 -0.003732
"39" 1753.209 -0.01874 -0.01556 -0.003816
"40" 1753.292 -0.01884 -0.01558 -0.0039
"41" 1753.375 -0.01894 -0.01561 -0.003996
"42" 1753.459 -0.01904 -0.01564 -0.00408
"43" 1753.542 -0.01914 -0.01566 -0.004176
"44" 1753.625 -0.01924 -0.01569 -0.00426
"45" 1753.709 -0.01934 -0.01572 -0.004356
"46" 1753.792 -0.01945 -0.01575 -0.00444
"47" 1753.875 -0.01955 -0.01577 -0.004524
"48" 1753.959 -0.01965 -0.0158 -0.00462
"49" 1754.042 -0.01975 -0.01583 -0.004704
"50" 1754.125 -0.06547 -0.01585 -0.059544
"51" 1754.209 -0.12015 -0.01587 -0.125148
"52" 1754.292 -0.17484 -0.01589 -0.19074
"53" 1754.375 -0.22952 -0.0159 -0.256344
"54" 1754.459 -0.2842 -0.01592 -0.321936
"55" 1754.542 -0.33888 -0.01594 -0.387528
"56" 1754.625 -0.39357 -0.01596 -0.453132
"57" 1754.709 -0.44825 -0.01598 -0.518724
"58" 1754.792 -0.50293 -0.01599 -0.584328
"59" 1754.875 -0.55761 -0.01601 -0.64992
"60" 1754.959 -0.61229 -0.01603 -0.715512
"61" 1755.042 -0.66698 -0.01605 -0.781116
"62" 1755.125 -0.63486 -0.01608 -0.742524
"63" 1755.209 -0.58032 -0.01612 -0.67704
"64" 1755.292 -0.52578 -0.01616 -0.611556
"65" 1755.375 -0.47125 -0.0162 -0.54606
"66" 1755.459 -0.41671 -0.01623 -0.480576
"67" 1755.542 -0.36218 -0.01627 -0.415092
"68" 1755.625 -0.30764 -0.01631 -0.349596
"69" 1755.709 -0.25311 -0.01635 -0.284112
"70" 1755.792 -0.19857 -0.01638 -0.218628
"71" 1755.875 -0.14403 -0.01642 -0.153132
"72" 1755.959 -0.0895 -0.01646 -0.087648
"73" 1756.042 -0.03496 -0.0165 -0.022164
"74" 1756.125 -0.02153 -0.01654 -0.005988
"75" 1756.209 -0.02153 -0.01659 -0.005916
"76" 1756.292 -0.02152 -0.01664 -0.005856
"77" 1756.375 -0.02152 -0.01669 -0.005796
"78" 1756.459 -0.02152 -0.01674 -0.005736
"79" 1756.542 -0.02151 -0.01679 -0.005664
"80" 1756.625 -0.02151 -0.01684 -0.005604
"81" 1756.709 -0.02151 -0.01689 -0.005544
"82" 1756.792 -0.02151 -0.01694 -0.005484
"83" 1756.875 -0.0215 -0.01699 -0.005412
"84" 1756.959 -0.0215 -0.01704 -0.005352
"85" 1757.042 -0.0215 -0.01709 -0.005292
"86" 1757.125 -0.02153 -0.01713 -0.00528
"87" 1757.209 -0.02159 -0.01717 -0.005304
"88" 1757.292 -0.02164 -0.0172 -0.005316
"89" 1757.375 -0.02169 -0.01724 -0.00534
"90" 1757.459 -0.02174 -0.01728 -0.005352
"91" 1757.542 -0.0218 -0.01732 -0.005376
"92" 1757.625 -0.02185 -0.01736 -0.0054
"93" 1757.709 -0.0219 -0.01739 -0.005412
"94" 1757.792 -0.02196 -0.01743 -0.005436
"95" 1757.875 -0.02201 -0.01747 -0.005448
"96" 1757.959 -0.02206 -0.01751 -0.005472
"97" 1758.042 -0.02212 -0.01754 -0.005484
"98" 1758.125 -0.02244 -0.0176 -0.005808
"99" 1758.209 -0.0229 -0.01765 -0.006288
"100" 1758.292 -0.02335 -0.01771 -0.006768
"101" 1758.375 -0.02381 -0.01777 -0.007248
"102" 1758.459 -0.02427 -0.01783 -0.007716
"103" 1758.542 -0.02472 -0.01789 -0.008196
"104" 1758.625 -0.02518 -0.01795 -0.008676
"105" 1758.709 -0.02564 -0.01801 -0.009156
"106" 1758.792 -0.0261 -0.01807 -0.009624
"107" 1758.875 -0.02655 -0.01813 -0.010104
"108" 1758.959 -0.02701 -0.01819 -0.010584
"109" 1759.042 -0.02747 -0.01825 -0.011064
"110" 1759.125 -0.03083 -0.0183 -0.015024
"111" 1759.209 -0.03589 -0.01835 -0.021036
"112" 1759.292 -0.04095 -0.01841 -0.027048
"113" 1759.375 -0.04601 -0.01846 -0.03306
"114" 1759.459 -0.05107 -0.01851 -0.039072
"115" 1759.542 -0.05613 -0.01856 -0.045072
"116" 1759.625 -0.06119 -0.01861 -0.051084
"117" 1759.709 -0.06625 -0.01866 -0.057096
"118" 1759.792 -0.07131 -0.01872 -0.063108
"119" 1759.875 -0.07637 -0.01877 -0.06912
"120" 1759.959 -0.08143 -0.01882 -0.075132
"121" 1760.042 -0.08649 -0.01887 -0.081132
"122" 1760.125 -0.13825 -0.01892 -0.143196
"123" 1760.209 -0.22254 -0.01897 -0.244284
"124" 1760.292 -0.30683 -0.01902 -0.34536
"125" 1760.375 -0.39111 -0.01907 -0.446448
"126" 1760.459 -0.4754 -0.01912 -0.547524
"127" 1760.542 -0.55968 -0.01917 -0.648612
"128" 1760.625 -0.64397 -0.01922 -0.749688
"129" 1760.709 -0.72825 -0.01927 -0.850776
"130" 1760.792 -0.81254 -0.01932 -0.951852
"131" 1760.875 -0.89682 -0.01937 -1.05294
"132" 1760.959 -0.98111 -0.01942 -1.154016
"133" 1761.042 -1.0654 -0.01947 -1.255104
"134" 1761.125 -1.06766 -0.01954 -1.257744
"135" 1761.209 -1.00242 -0.01961 -1.17936
"136" 1761.292 -0.93717 -0.01968 -1.100976
"137" 1761.375 -0.87192 -0.01976 -1.022592
"138" 1761.459 -0.80668 -0.01983 -0.944208
"139" 1761.542 -0.74143 -0.0199 -0.865824
"140" 1761.625 -0.67618 -0.01998 -0.78744
"141" 1761.709 -0.61094 -0.02005 -0.709056
"142" 1761.792 -0.54569 -0.02012 -0.630684
"143" 1761.875 -0.48044 -0.0202 -0.5523
"144" 1761.959 -0.4152 -0.02027 -0.473916
"145" 1762.042 -0.34995 -0.02035 -0.395532
"146" 1762.125 -0.30927 -0.02041 -0.34662
"147" 1762.209 -0.29243 -0.02048 -0.32634
"148" 1762.292 -0.27559 -0.02054 -0.306048
"149" 1762.375 -0.25874 -0.02061 -0.285768
"150" 1762.459 -0.2419 -0.02067 -0.265476
"151" 1762.542 -0.22506 -0.02073 -0.245184
"152" 1762.625 -0.20822 -0.0208 -0.224904
"153" 1762.709 -0.19138 -0.02086 -0.204612
"154" 1762.792 -0.17453 -0.02093 -0.184332
"155" 1762.875 -0.15769 -0.02099 -0.16404
"156" 1762.959 -0.14085 -0.02105 -0.14376
"157" 1763.042 -0.12401 -0.02112 -0.123468
"158" 1763.125 -0.11227 -0.02117 -0.10932
"159" 1763.209 -0.10637 -0.02119 -0.102216
"160" 1763.292 -0.10047 -0.02122 -0.0951
"161" 1763.375 -0.09457 -0.02125 -0.087984
"162" 1763.459 -0.08867 -0.02128 -0.080868
"163" 1763.542 -0.08277 -0.02131 -0.073764
"164" 1763.625 -0.07688 -0.02134 -0.066648
"165" 1763.709 -0.07098 -0.02137 -0.059532
"166" 1763.792 -0.06508 -0.02139 -0.052416
"167" 1763.875 -0.05918 -0.02142 -0.045312
"168" 1763.959 -0.05328 -0.02145 -0.038196
"169" 1764.042 -0.04738 -0.02148 -0.03108
"170" 1764.125 -0.04347 -0.0215 -0.026376
"171" 1764.209 -0.04226 -0.0215 -0.024912
"172" 1764.292 -0.04104 -0.0215 -0.023448
"173" 1764.375 -0.03982 -0.0215 -0.021984
"174" 1764.459 -0.0386 -0.02151 -0.02052
"175" 1764.542 -0.03739 -0.02151 -0.019056
"176" 1764.625 -0.03617 -0.02151 -0.017592
"177" 1764.709 -0.03495 -0.02152 -0.016128
"178" 1764.792 -0.03374 -0.02152 -0.014664
"179" 1764.875 -0.03252 -0.02152 -0.0132
"180" 1764.959 -0.0313 -0.02152 -0.011736
"181" 1765.042 -0.03008 -0.02153 -0.010272
"182" 1765.125 -0.02923 -0.02153 -0.00924
"183" 1765.209 -0.02895 -0.02153 -0.008904
"184" 1765.292 -0.02867 -0.02153 -0.008556
"185" 1765.375 -0.02839 -0.02154 -0.00822
"186" 1765.459 -0.02811 -0.02154 -0.007884
"187" 1765.542 -0.02783 -0.02154 -0.007536
"188" 1765.625 -0.02755 -0.02155 -0.0072
"189" 1765.709 -0.02727 -0.02155 -0.006864
"190" 1765.792 -0.02699 -0.02155 -0.006528
"191" 1765.875 -0.02671 -0.02155 -0.00618
"192" 1765.959 -0.02643 -0.02156 -0.005844
"193" 1766.042 -0.02615 -0.02156 -0.005508
"194" 1766.125 -0.02592 -0.02155 -0.005244
"195" 1766.209 -0.0258 -0.02152 -0.005136
"196" 1766.292 -0.02568 -0.02149 -0.005028
"197" 1766.375 -0.02555 -0.02146 -0.004908
"198" 1766.459 -0.02543 -0.02143 -0.0048
"199" 1766.542 -0.02531 -0.0214 -0.004692
"200" 1766.625 -0.02519 -0.02137 -0.004584
"201" 1766.709 -0.02506 -0.02134 -0.004464
"202" 1766.792 -0.02494 -0.02131 -0.004356
"203" 1766.875 -0.02482 -0.02128 -0.004248
"204" 1766.959 -0.0247 -0.02125 -0.00414
"205" 1767.042 -0.02457 -0.02122 -0.00402
"206" 1767.125 -0.02436 -0.02119 -0.003804
"207" 1767.209 -0.02393 -0.02116 -0.003324
"208" 1767.292 -0.0235 -0.02112 -0.002844
"209" 1767.375 -0.02307 -0.02109 -0.002376
