"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00058 0 -0.000696
"2" 1750.125 -0.00275 -0.00163 -0.001344
"3" 1750.209 -0.00492 -0.00326 -0.001992
"4" 1750.292 -0.00709 -0.00489 -0.00264
"5" 1750.375 -0.00926 -0.00652 -0.003288
"6" 1750.459 -0.01143 -0.00815 -0.003948
"7" 1750.542 -0.0136 -0.00978 -0.004596
"8" 1750.625 -0.01577 -0.01141 -0.005244
"9" 1750.709 -0.01795 -0.01304 -0.005892
"10" 1750.792 -0.02012 -0.01466 -0.00654
"11" 1750.875 -0.02229 -0.01629 -0.007188
"12" 1750.959 -0.02446 -0.01792 -0.007848
"13" 1751.042 -0.02663 -0.01955 -0.008496
"14" 1751.125 -0.02739 -0.01966 -0.009276
"15" 1751.209 -0.0281 -0.0197 -0.01008
"16" 1751.292 -0.0288 -0.01974 -0.010872
"17" 1751.375 -0.0295 -0.01978 -0.011664
"18" 1751.459 -0.0302 -0.01982 -0.012468
"19" 1751.542 -0.03091 -0.01986 -0.01326
"20" 1751.625 -0.03161 -0.0199 -0.014052
"21" 1751.709 -0.03231 -0.01994 -0.014844
"22" 1751.792 -0.03301 -0.01998 -0.015648
"23" 1751.875 -0.03372 -0.02002 -0.01644
"24" 1751.959 -0.03442 -0.02006 -0.017232
"25" 1752.042 -0.03512 -0.0201 -0.018024
"26" 1752.125 -0.03538 -0.02014 -0.018288
"27" 1752.209 -0.03559 -0.02018 -0.018492
"28" 1752.292 -0.0358 -0.02022 -0.018696
"29" 1752.375 -0.03602 -0.02026 -0.0189
"30" 1752.459 -0.03623 -0.0203 -0.019116
"31" 1752.542 -0.03644 -0.02034 -0.01932
"32" 1752.625 -0.03665 -0.02038 -0.019524
"33" 1752.709 -0.03687 -0.02043 -0.019728
"34" 1752.792 -0.03708 -0.02047 -0.019932
"35" 1752.875 -0.03729 -0.02051 -0.020148
"36" 1752.959 -0.03751 -0.02055 -0.020352
"37" 1753.042 -0.03772 -0.02059 -0.020556
"38" 1753.125 -0.03814 -0.02063 -0.021024
"39" 1753.209 -0.0386 -0.02066 -0.021528
"40" 1753.292 -0.03906 -0.0207 -0.02202
"41" 1753.375 -0.03951 -0.02074 -0.022524
"42" 1753.459 -0.03997 -0.02078 -0.023028
"43" 1753.542 -0.04042 -0.02082 -0.02352
"44" 1753.625 -0.04088 -0.02085 -0.024024
"45" 1753.709 -0.04133 -0.02089 -0.024528
"46" 1753.792 -0.04179 -0.02093 -0.025032
"47" 1753.875 -0.04224 -0.02097 -0.025524
"48" 1753.959 -0.0427 -0.021 -0.026028
"49" 1754.042 -0.04315 -0.02104 -0.026532
"50" 1754.125 -0.0968 -0.02109 -0.090852
"51" 1754.209 -0.16089 -0.02114 -0.1677
"52" 1754.292 -0.22498 -0.02119 -0.244548
"53" 1754.375 -0.28908 -0.02124 -0.321396
"54" 1754.459 -0.35317 -0.0213 -0.398244
"55" 1754.542 -0.41726 -0.02135 -0.475104
"56" 1754.625 -0.48135 -0.0214 -0.551952
"57" 1754.709 -0.54545 -0.02145 -0.6288
"58" 1754.792 -0.60954 -0.0215 -0.705648
"59" 1754.875 -0.67363 -0.02155 -0.782496
"60" 1754.959 -0.73773 -0.0216 -0.859356
"61" 1755.042 -0.80182 -0.02165 -0.936204
"62" 1755.125 -0.76452 -0.02171 -0.891384
"63" 1755.209 -0.70105 -0.02176 -0.815148
"64" 1755.292 -0.63758 -0.02182 -0.738912
"65" 1755.375 -0.5741 -0.02187 -0.662676
"66" 1755.459 -0.51063 -0.02193 -0.58644
"67" 1755.542 -0.44715 -0.02198 -0.510204
"68" 1755.625 -0.38368 -0.02204 -0.433968
"69" 1755.709 -0.3202 -0.02209 -0.357732
"70" 1755.792 -0.25673 -0.02215 -0.281496
"71" 1755.875 -0.19325 -0.0222 -0.20526
