"year" "UF_tot" "UF_ant" "UF_nat"
"1" 1750.042 -0.00045 0 -0.00054
"2" 1750.125 -0.00311 -0.00171 -0.00168
"3" 1750.209 -0.00578 -0.00342 -0.002832
"4" 1750.292 -0.00844 -0.00513 -0.003972
"5" 1750.375 -0.01111 -0.00685 -0.005112
"6" 1750.459 -0.01377 -0.00856 -0.006264
"7" 1750.542 -0.01644 -0.01027 -0.007404
"8" 1750.625 -0.01911 -0.01198 -0.008544
"9" 1750.709 -0.02177 -0.01369 -0.009696
"10" 1750.792 -0.02444 -0.0154 -0.010836
"11" 1750.875 -0.0271 -0.01712 -0.011976
"12" 1750.959 -0.02977 -0.01883 -0.013128
"13" 1751.042 -0.03243 -0.02054 -0.014268
"14" 1751.125 -0.03375 -0.02076 -0.0156
"15" 1751.209 -0.03502 -0.02091 -0.016932
"16" 1751.292 -0.03628 -0.02106 -0.018276
"17" 1751.375 -0.03755 -0.02121 -0.019608
"18" 1751.459 -0.03882 -0.02136 -0.02094
"19" 1751.542 -0.04008 -0.02151 -0.022284
"20" 1751.625 -0.04135 -0.02166 -0.023616
"21" 1751.709 -0.04261 -0.02182 -0.02496
"22" 1751.792 -0.04388 -0.02197 -0.026292
"23" 1751.875 -0.04514 -0.02212 -0.027624
"24" 1751.959 -0.04641 -0.02227 -0.028968
"25" 1752.042 -0.04767 -0.02242 -0.0303
"26" 1752.125 -0.04818 -0.02258 -0.030732
"27" 1752.209 -0.04863 -0.02273 -0.03108
"28" 1752.292 -0.04907 -0.02289 -0.031428
"29" 1752.375 -0.04952 -0.02304 -0.031776
"30" 1752.459 -0.04996 -0.02319 -0.032112
"31" 1752.542 -0.0504 -0.02335 -0.03246
"32" 1752.625 -0.05085 -0.0235 -0.032808
"33" 1752.709 -0.05129 -0.02366 -0.033156
"34" 1752.792 -0.05173 -0.02381 -0.033504
"35" 1752.875 -0.05218 -0.02397 -0.033852
"36" 1752.959 -0.05262 -0.02412 -0.0342
"37" 1753.042 -0.05306 -0.02427 -0.034548
"38" 1753.125 -0.05386 -0.02442 -0.035328
"39" 1753.209 -0.05471 -0.02457 -0.036168
"40" 1753.292 -0.05556 -0.02471 -0.037008
"41" 1753.375 -0.0564 -0.02486 -0.03786
"42" 1753.459 -0.05725 -0.02501 -0.0387
"43" 1753.542 -0.0581 -0.02515 -0.03954
"44" 1753.625 -0.05895 -0.0253 -0.04038
"45" 1753.709 -0.0598 -0.02544 -0.04122
"46" 1753.792 -0.06064 -0.02559 -0.04206
